Acetoacetyl-CoA synthetase [leucine] (EC 6.2.1.16)	rxn05249
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	rxn05249
Acetoacetyl-CoA synthetase [leucine] (EC 6.2.1.16)	rxn05250
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	rxn05250
Acetoacetyl-CoA synthetase [leucine] (EC 6.2.1.16)	rxn05251
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	rxn05251
Acetoacetyl-CoA synthetase [leucine] (EC 6.2.1.16)	rxn05252
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	rxn05252
Adenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.10)	rxn05256
Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	rxn05256
All-trans-hexaprenyl-diphosphate synthase (EC 2.5.1.33)	rxn05287
Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)	rxn05287
Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)	rxn05287
Octaprenyl diphosphate synthase (EC 2.5.1.90)	rxn05287
Solanesyl diphosphate synthase (EC 2.5.1.11)	rxn05287
Thioredoxin reductase (EC 1.8.1.9)	rxn05289
Ferrous iron transport periplasmic protein EfeO, contains peptidase-M75 domain and (frequently) cupredoxin-like domain	rxn05292
Ferrous iron transport peroxidase EfeB	rxn05292
1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)	rxn05293
Glutamate-aspartate carrier protein	rxn05297
Proton/glutamate symport protein	rxn05297
Proton/sodium-glutamate symport protein	rxn05298
Sodium/glutamate symport protein	rxn05298
Sodium/glutamate symporter	rxn05298
L-threonine transporter, anaerobically inducible	rxn05300
Aromatic amino acid transport protein aroP	rxn05301
Tyrosine-specific transport protein	rxn05301
Arginine permease RocE	rxn05303
Transporter, LysE family	rxn05305
Aromatic amino acid transport protein aroP	rxn05306
Phenylalanine-specific permease	rxn05306
D-serine/D-alanine/glycine transporter	rxn05307
Serine transporter	rxn05307
Low-affinity inorganic phosphate transporter	rxn05312
Probable low-affinity inorganic phosphate transporter	rxn05312
Sodium-dependent phosphate transporter	rxn05313
Cobalt-zinc-cadmium resistance protein CzcD	rxn05315
Nucleoside permease NupC	rxn05316
Nucleoside permease nupG	rxn05316
Nucleoside permease NupC	rxn05317
Nucleoside permease nupG	rxn05317
Nucleoside permease NupC	rxn05318
Nucleoside permease nupG	rxn05318
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05322
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05323
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05324
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05325
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05326
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05327
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05328
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05329
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	rxn05329
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05330
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	rxn05330
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05331
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	rxn05331
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05332
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	rxn05332
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05333
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	rxn05333
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05334
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	rxn05334
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05335
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	rxn05335
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05336
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05337
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05338
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05339
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05340
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05341
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05342
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn05343
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05343
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05343
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn05344
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05344
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05344
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn05345
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05345
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05345
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn05346
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05346
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05346
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn05347
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05347
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05347
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn05348
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05348
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05348
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05349
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05349
3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	rxn05350
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05350
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05350
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05351
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05352
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05353
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05354
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05355
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05356
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05357
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05358
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05359
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05359
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05359
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05360
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05361
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05362
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05363
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05363
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05363
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05364
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05365
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05366
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05367
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05367
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05367
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05368
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05369
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05370
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05371
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05371
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05371
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05372
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05373
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05374
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05375
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05375
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05375
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05376
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05377
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05378
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05379
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05379
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05379
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05380
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05381
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05382
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05383
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05384
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05384
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05384
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05385
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05386
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05387
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05388
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05388
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05388
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05389
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05390
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05391
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05392
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05392
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05392
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05393
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05394
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05395
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05396
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05396
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05396
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05397
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05398
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05399
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05400
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05400
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05400
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05401
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05402
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05403
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05404
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05404
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05404
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05405
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05406
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05407
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05408
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05409
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05409
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05409
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05410
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05411
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05412
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05413
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05413
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05413
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05414
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05415
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05416
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05417
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05417
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05417
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05418
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05419
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05420
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05421
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05421
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05421
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05422
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05423
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05424
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05425
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05425
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05425
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05426
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05427
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05428
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05429
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05429
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05429
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05430
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05431
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05432
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05433
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05434
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05435
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05436
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05437
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05438
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05439
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05440
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05441
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05442
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05443
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05444
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05445
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05446
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05447
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05448
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05449
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05450
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05451
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05452
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05453
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05454
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05455
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05456
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05457
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05458
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05459
3-oxoacyl-[acyl-carrier-protein] synthase, KASI, alternative (EC 2.3.1.41)	rxn05460
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05460
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	rxn05460
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05461
(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	rxn05462
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	rxn05463
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	rxn05464
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	rxn05465
Ammonium transporter	rxn05466
Glycolate permease	rxn05470
Short chain fatty acids transporter	rxn05484
PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69)	rxn05485
PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)	rxn05485
Phosphocarrier protein of PTS system	rxn05485
Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	rxn05485
2-oxoglutarate/malate translocator	rxn05493
Alpha-ketoglutarate permease	rxn05493
D-alanine glycine permease DagA	rxn05494
D-serine/D-alanine/glycine transporter	rxn05494
Sodium:alanine symporter family protein	rxn05494
Putative alanine/glycine transport protein	rxn05496
Sodium:alanine symporter family protein	rxn05496
Arabinose-proton symporter	rxn05500
PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)	rxn05501
PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69)	rxn05501
PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69)	rxn05501
Phosphocarrier protein of PTS system	rxn05501
Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	rxn05501
Glycine betaine ABC transport system, ATP-binding protein OpuAA (EC 3.6.3.32)	rxn05504
Glycine betaine ABC transport system, glycine betaine-binding protein OpuAC	rxn05504
Glycine betaine ABC transport system, permease protein OpuAB	rxn05504
Glycine betaine transporter OpuD	rxn05505
Arsenic efflux pump protein	rxn05506
Arsenical pump membrane protein	rxn05506
Arsenic efflux pump protein	rxn05507
Arsenical pump membrane protein	rxn05507
Anaerobic C4-dicarboxylate transporter DcuB	rxn05508
Alkanesulfonates ABC transporter ATP-binding protein	rxn05512
Alkanesulfonates transport system permease protein	rxn05512
Alkanesulfonates-binding protein	rxn05512
Calcium/proton antiporter	rxn05514
calcium/proton exchanger	rxn05514
Vitamin B12 ABC transporter, ATPase component BtuD	rxn05515
Vitamin B12 ABC transporter, B12-binding component BtuF	rxn05515
Vitamin B12 ABC transporter, permease component BtuC	rxn05515
Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5)	rxn05516
Cobalt-zinc-cadmium resistance protein CzcD	rxn05517
PTS system, cellobiose-specific IIA component (EC 2.7.1.69)	rxn05518
PTS system, cellobiose-specific IIB component (EC 2.7.1.69)	rxn05518
PTS system, cellobiose-specific IIC component (EC 2.7.1.69)	rxn05518
Chromate transport protein	rxn05526
Cytosine permease	rxn05527
Cytosine/purine/uracil/thiamine/allantoin permease family protein	rxn05527
Purine-cytosine permease	rxn05527
Copper-translocating P-type ATPase (EC 3.6.3.4)	rxn05528
Dipeptide transport ATP-binding protein dppD (TC 3.A.1.5.2)	rxn05533
Dipeptide transport ATP-binding protein dppF (TC 3.A.1.5.2)	rxn05533
Dipeptide transport system permease protein dppB (TC 3.A.1.5.2)	rxn05533
Dipeptide transport system permease protein dppC (TC 3.A.1.5.2)	rxn05533
Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)	rxn05533
Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)	rxn05533
Oligopeptide transport ATP-binding protein oppD (TC 3.A.1.5.1)	rxn05533
Oligopeptide transport ATP-binding protein oppF (TC 3.A.1.5.1)	rxn05533
Oligopeptide transport system permease protein oppC (TC 3.A.1.5.1)	rxn05533
Dipeptide transport ATP-binding protein dppD (TC 3.A.1.5.2)	rxn05534
Dipeptide transport ATP-binding protein dppF (TC 3.A.1.5.2)	rxn05534
Dipeptide transport system permease protein dppB (TC 3.A.1.5.2)	rxn05534
Dipeptide transport system permease protein dppC (TC 3.A.1.5.2)	rxn05534
Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)	rxn05534
Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)	rxn05534
Oligopeptide transport ATP-binding protein oppD (TC 3.A.1.5.1)	rxn05534
Oligopeptide transport ATP-binding protein oppF (TC 3.A.1.5.1)	rxn05534
Oligopeptide transport system permease protein oppC (TC 3.A.1.5.1)	rxn05534
Dipeptide transport ATP-binding protein dppD (TC 3.A.1.5.2)	rxn05535
Dipeptide transport ATP-binding protein dppF (TC 3.A.1.5.2)	rxn05535
Dipeptide transport system permease protein dppB (TC 3.A.1.5.2)	rxn05535
Dipeptide transport system permease protein dppC (TC 3.A.1.5.2)	rxn05535
Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)	rxn05535
Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)	rxn05535
Oligopeptide transport ATP-binding protein oppD (TC 3.A.1.5.1)	rxn05535
Oligopeptide transport ATP-binding protein oppF (TC 3.A.1.5.1)	rxn05535
Oligopeptide transport system permease protein oppC (TC 3.A.1.5.1)	rxn05535
Dipeptide transport ATP-binding protein dppD (TC 3.A.1.5.2)	rxn05536
Dipeptide transport ATP-binding protein dppF (TC 3.A.1.5.2)	rxn05536
Dipeptide transport system permease protein dppB (TC 3.A.1.5.2)	rxn05536
Dipeptide transport system permease protein dppC (TC 3.A.1.5.2)	rxn05536
Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)	rxn05536
Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)	rxn05536
Oligopeptide transport ATP-binding protein oppD (TC 3.A.1.5.1)	rxn05536
Oligopeptide transport ATP-binding protein oppF (TC 3.A.1.5.1)	rxn05536
Oligopeptide transport system permease protein oppC (TC 3.A.1.5.1)	rxn05536
Dipeptide transport ATP-binding protein dppD (TC 3.A.1.5.2)	rxn05537
Dipeptide transport ATP-binding protein dppF (TC 3.A.1.5.2)	rxn05537
Dipeptide transport system permease protein dppB (TC 3.A.1.5.2)	rxn05537
Dipeptide transport system permease protein dppC (TC 3.A.1.5.2)	rxn05537
Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)	rxn05537
Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)	rxn05537
Oligopeptide transport ATP-binding protein oppD (TC 3.A.1.5.1)	rxn05537
Oligopeptide transport ATP-binding protein oppF (TC 3.A.1.5.1)	rxn05537
Oligopeptide transport system permease protein oppC (TC 3.A.1.5.1)	rxn05537
Dipeptide transport ATP-binding protein dppD (TC 3.A.1.5.2)	rxn05538
Dipeptide transport ATP-binding protein dppF (TC 3.A.1.5.2)	rxn05538
