rxn06632	Oligosaccharide-diphosphodolichol phosphodolichohydrolase	R04272
rxn06633	Peptidylproline cis-trans-isomerase	R04273
rxn06634	RNA-3'-phosphate:RNA ligase (cyclizing, AMP-forming)	R04274
rxn06635	ATP:[L-tyrosine,tetrahydropteridine:oxygen oxidoreductase	R04275
rxn06636	Carbamoyl-phosphate:3-hydroxymethylceph-3-em-4-carboxylate	R04281
rxn06637	rxn06637	
rxn06638	3-Hydroxy-3-(4-methylpent-3-en-1-yl)-glutaryl-CoA-lyase	
rxn06639	rxn06639	R04289
rxn06640	UDP-N-acetyl-D-glucosamine:lysosomal-enzyme	R04291
rxn06641	2'-Deoxyribonucleoside diphosphate:oxidized-thioredoxin	R04294
rxn06642	rxn06642	R04299
rxn06643	NADPH:4-(dimethylamino)phenylazoxybenzene oxidoreductase	
rxn06644	1-Acyl-glycerone-3-phosphate:long-chain-alcohol	R04311
rxn06645	Pyrophosphate:microsomal-membrane-protein O-phosphotransferase	R04312
rxn06646	rxn06646	
rxn06647	DNA-6-O-methylguanine:protein-L-cysteine S-methyltransferase	R04314
rxn06648	2'-Deoxyribonucleoside triphosphate:oxydized-thioredoxin	R04315
rxn06649	Acetyl-CoA:ribosomal-protein-L-alanine N-acetyltransferase	R04316
rxn06650	rxn06650	
rxn06651	trans-2,3-didehydroacyl-CoA:NADP+ 4-oxidoreductase	R04319
rxn06652	CDP-choline:1-alkyl-2-acetylglycerol cholinephosphotransferase	R04321
rxn06653	UDPgalactose:2-(2-hydroxyacyl)sphingosine 1-beta-D-galactosyl	R04322
rxn06654	5-Hydroxy-1,4-naphthoquinone, hydrogen-donor:oxygen oxidoreductase	R04327
rxn06655	rxn06655	R04328
rxn06656	GDPmannose:chitobiosyldiphosphodolichol alpha-D-mannosyltransferase	R04331
rxn06657	S-Adenosyl-L-methionine:glucuronoxylan-D-glucuronate	R04332
rxn06658	alpha-N-Peptidyl-L-glutamine amidohydrolase	R04341
rxn06659	UDP-D-galacturonate:1,4-alpha-poly-D-galacturonate	R04343
rxn06660	Acetyl-CoA:2-deoxystreptamine-antibiotic N3'-acetyltransferase	R04348
rxn06661	citrate:N6-acetyl-N6-hydroxy-L-lysine ligase (ADP-forming)	R04357
rxn06662	ATP:[DNA-directed RNA polymerase] phosphotransferase	R04358
rxn06663	rxn06663	R04360
rxn06664	Acetyl-CoA:1-alkyl-sn-glycero-3-phosphate 2-O-acetyltransferase	R04361
rxn06665	1-Alkyl-sn-glycero-3-phosphoethanolamine ethanolaminehydrolase	R04362
rxn06666	Acyl-CoA:1-O-alkyl-2-acetyl-sn-glycerol O-acyltransferase	R04363
rxn06667	3,7-Dimethylocta-1,6-dien-3-ol, hydrogen-donor:oxygen oxidoreductase	R04366
rxn06668	7-Methylguanosine 5'-triphospho-5'-polynucleotide	R04368
rxn06669	D-Alanine:alanyl-poly(glycerolphosphate) ligase (ADP-forming)	R04369
rxn06670	rxn06670	
rxn06671	Diglucosyl diacylglycerol synthase	R04377
rxn06672	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)	R04385
rxn06673	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	R04386
rxn06674	Heparosan-N-sulfate D-glucuronate glucurono-5-epimerase	R04389
rxn06675	L-2-Aminoadipate-6-semialdehyde:NAD(P)+ 6-oxidoreductase	R04390
rxn06676	Pregna-4,9(11)-diene-3,20-dione, hydrogen-donor:oxygen	R04392
rxn06677	Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase	R04393
rxn06678	Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase	R04394
rxn06679	S-Adenosyl-L-methionine:1,4-alpha-D-glucan 6-O-methyltransferase	
rxn06680	ATP:[isocitrate dehydrogenase (NADP+)] phosphotransferase	R04401
rxn06681	ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-	R04403
rxn06682	Phosphatidyl-myo-inositol-4,5-bisphosphate 4-phosphohydrolase	R04404
rxn06683	1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol	R04409
rxn06684	1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol	R04410
rxn06685	1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol	
rxn06686	Acyl-CoA:1-alkenylglycerophosphoethanolamine O-acyltransferase	R04413
rxn06688	(3R)-3-Hydroxydecanoyl-[acyl-carrier protein] hydro-lyase	R04416
rxn06690	UDPgalactose:D-galactosyl-1,4-beta-D-glucosyl-R	R04431
rxn06691	Propanoyl-CoA:(acceptor) 2,3-oxidoreductase	R04432
rxn06692	Electron-transferring-flavoprotein:ubiquinone oxidoreductase	R04433
rxn06693	protein N6-(4-Aminobutyl)-L-lysine, hydrogen-donor:oxygen	R04437
rxn06694	Acetate:citrate-(pro-3S)-lyase(thiol-form) ligase (AMP-forming)	R04449
rxn06695	[Citrate-(pro-3S)-lyase](acetyl-form) hydrolase	R04450
rxn06696	hydrogen:N5,N10-methenyltetraydromethanopterin oxidoreductase	R04455
rxn06697	Variant-surface-glycoprotein-1,2-didecanoyl-sn-phosphatidyl-inositol	
rxn06698	(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein] hydro-lyase	R04462
rxn06699	Acetyl-CoA:heparan-alpha-D-glucosaminide N-acetyltransferase	R04466
rxn06700	rxn06700	R04469
rxn06701	Digalactosyl-diacylglycerol galactohydrolase	
rxn06702	3-beta-D-Galactosyl-1,2-diacylglycerol:mono-beta-D-galactosyldiacyl	R04472
rxn06703	Acyl-[acyl-carrier protein]:D-galactosylacylglycerol	R04473
rxn06704	3-beta-D-Galactosyl-1,2-diacylglycerol:mono-beta-D-	R04474
rxn06705	UDP-N-acetyl-beta-D-mannosaminouronate:lipopolysaccharide	R04477
rxn06706	rxn06706	R04480
rxn06707	Acetyl-CoA:polysialic-acid O-acetyltransferase	R04484
rxn06708	UDPglucose:5-(D-galactosyloxy)-L-lysine-procollagen	R04491
rxn06709	UDP-N-acetyl-D-glucosamine:N-acetyl-D-glucosaminyl diphosphodolichol	R04494
rxn06710	S-Adenosyl-L-methionine:protein-C-terminal-S-farnesyl-L-cysteine	R04496
rxn06711	rxn06711	R04500
rxn06712	GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase	R04502
rxn06713	Protein-alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine	R04503
rxn06714	rxn06714	
rxn06715	Phosphatidylglycerol:membrane-derived-oligosaccharide-D-glucose	R04511
rxn06716	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphohydrolase	R04513
rxn06717	Phosphatidylcholine:retinol-(cellular-retinol-binding-protein)	R04514
rxn06718	Bactoprenyldiphospho-N-acetylmuramoyl-(N-acetyl-D-glucosaminyl)-	R04519
rxn06719	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine,NADPH:oxygen	R04523
rxn06720	[Hydroxymethylglutaryl-CoA reductase (NADPH)]-phosphate	R04542
rxn06721	ATP:1-phosphatidyl-1D-myo-inositol-4,5-bisphosphate	R04545
rxn06722	UDPgalactose:glycoprotein-alpha-L-fucosyl-(1,2)-D-galactose	R04548
rxn06723	UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase	R04550
rxn06724	rxn06724	
rxn06725	ATP:[hydroxymethylglutaryl-CoA reductase (NADPH)] phosphotransferase	R04555
rxn06726	Biotin:apo-[acetyl-CoA:carbondioxide ligase (ADP-forming)] ligase	R04562
rxn06727	Biotin:apo[methylmalonyl-CoA:pyruvate carboxyltransferase] ligase	R04563
rxn06728	CMP-N-acetylneuraminate:alpha-N-acetylneuraminyl-2,3-beta-D-	R04564
rxn06729	(R)-3-Hydroxytetradecanoly-[acyl-carrier-protein]:UDP-N-acetyl-	R04567
rxn06730	O-1-Alkyl-2-acyl-sn-glycero-3-phosphoethanolamine,hydrogen-	R04571
rxn06731	UDP-N-acetyl-D-glucosamine:O-glycosyl-glycoprotein	R04575
rxn06732	rxn06732	
rxn06733	CDPabequose:D-mannosyl-L-rhamnosyl-D-galactose-1-diphospholipid	R04581
rxn06734	Biotin:apo-[propionyl-CoA:carbon-dioxide ligase (ADP-forming)]	R04582
rxn06735	CMP-N-acetylneuraminate:alpha-N-acetylneuraminyl-2,3-beta-D-	R04583
rxn06736	(N-Acetylneuraminyl)-galactosylglucosylceramide	R04615
rxn06737	N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-	R04586
rxn06738	S-Acetylphosphopantetheine:deacetyl-[citrate-oxaloacetate-	R04588
rxn06739	ATP:dephopho-[[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase]	R04589
rxn06740	CMP-N-acetylneuraminate:beta-D-galactoside	R04590
rxn06741	UDP-N-acetyl-D-galactosamine:D-glucuronyl-N-acetyl-1,3-beta-D-	R04603
rxn06742	Biotin:apo-[3-methylcrotonoyl-CoA:carbon-dioxide ligase	R04604
rxn06743	UDPglucuronate:3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-	R04607
rxn06744	rxn06744	
rxn06745	rxn06745	
rxn06746	rxn06746	R04622
rxn06747	rxn06747	
rxn06748	CMP-N-acetylneuraminate:lactosylceramide	R04630
rxn06749	UDPgalactose:N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-	R04631
rxn06750	rxn06750	R04632
rxn06751	D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-	
rxn06752	rxn06752	R04634
rxn06753	3'-Phosphoadenylylsulfate:triglucosyl-1-O-alkyl-2-O-acylglycerol	R04643
rxn06754	rxn06754	R04644
rxn06755	rxn06755	R04645
rxn06756	rxn06756	R04646
rxn06757	CMP-N-acetylneuraminate:alpha-N-acetylneuraminyl-2,3-beta-D-	R04647
rxn06758	CMP-N-acetylneuraminate:D-galactosyl-N-acetyl-D-galactosaminyl-(N-	R04648
rxn06759	rxn06759	R04649
rxn06760	rxn06760	R04650
rxn06761	rxn06761	
rxn06762	rxn06762	R04667
rxn06763	rxn06763	R04684
rxn06764	Peptidyl-tRNA:aminoacyl-tRNA N-peptidyltransferase	R04685
rxn06765	L-Seryl-tRNA(Ser):selenophosphate seleniumtransferase	
rxn06766	carbon monoxide, water:cytochrome b-561 oxidoreductase	R04698
rxn06767	rxn06767	
rxn06768	Formate acetyltransferase-glycine	R04710
rxn06769	S-Adenosyl-L-methionine:[cytochrome c]-methionine	R04717
rxn06770	S-Adenosyl-L-methionine:histone-arginine Nw-methyltransferase	R04718
rxn06771	S-Adenosyl-L-methionine:[myelin-basic-protein]-arginine	R04719
rxn06772	1-Organyl-2-acyl-sn-glycero-3-phosphocholine:1-organyl-2-lyso-sn-	R04721
rxn06773	1-Alkyl-2-acyl-sn-glycero-3-phosphocholine:1-organyl-2-lyso-sn-	R04722
rxn06774	(2S)-2-Methylacyl-CoA 2-epimerase	R04729
rxn06775	alpha-Tubulin-L-tyrosine ligase (ADP-forming)	R04730
rxn06776	UTP:[protein-PII] uridylyltransferase	R04733
rxn06777	(S)-3-Hydroxytetradecanoyl-CoA:NAD+ oxidoreductase	R04739
rxn06778	(S)-3-Hydroxycapryloyl-CoA 3-epimerase	
rxn06779	rxn06779	R04760
rxn06780	rxn06780	
rxn06781	Selenomethionine:tRNAMet ligase (AMP-forming)	R04773
rxn06782	rxn06782	R04774
rxn06783	Reduced ferredoxin:dinitrogen oxidoreductase (ATP-hydrolysing)	R04782
rxn06784	rxn06784	
rxn06785	rxn06785	
rxn06786	rxn06786	
rxn06787	rxn06787	
rxn06788	rxn06788	
rxn06789	rxn06789	R04796
rxn06790	zeta-Carotene, hydrogen-donor:oxygen oxidoreductase	R04798
rxn06791	rxn06791	
rxn06792	Neurosporene, hydrogen-donor:oxygen oxidoreductase	R04800
rxn06793	rxn06793	
rxn06794	rxn06794	
rxn06795	3-oxo-5alpha-steroid:(acceptor) delta4-oxidoreductase	
rxn06796	21-Hydroxy-5beta-pregnane-3,11,20-trione:(acceptor)	R04841
rxn06797	Steroid,hydrogen-donor:oxygen oxidoreductase	R04852
rxn06798	Sulfatide sulfohydrolase	R04856
rxn06799	S-Adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase	R04858
rxn06800	Coenzyme A:oxidized-glutathione oxidoreductase	R04860
rxn06801	rxn06801	
rxn06802	L-2-Aminoadipate-6-semialdehyde:NAD(P)+ 6-oxidoreductase	R04863
rxn06803	2-Acyl-sn-glycero-3-phosphoethanolamine O-acyltransferase	R04864
rxn06804	S-Adenosyl-L-methionine:cytochrome-c-L-lysine N6-methyltransferase	R04866
rxn06805	S-Adenosyl-L-methionine:cytochrome-c-L-lysine N6-methyltransferase	R04867
rxn06806	rxn06806	
rxn06807	rxn06807	R04878
rxn06808	rxn06808	
rxn06809	rxn06809	
rxn06810	5-Hydroxykynurenine:2-oxoglutarate aminotransferase	
rxn06811	CMP-2-aminoethylphosphonate:1,2-diacylglycerol	R04920
rxn06812	CMP-N-trimethyl-2-aminoethylphosphonate:1,2-diacylglycerol	R04922
rxn06813	rxn06813	R04923
rxn06814	rxn06814	R04924
rxn06815	S-Adenosyl-L-methionine:thiol S-methyltransferase	
rxn06816	rxn06816	
rxn06817	(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase	R04935
rxn06818	rxn06818	R04939
rxn06819	rxn06819	
rxn06820	O-Phosphorylhomoserine succinate-lyase (adding cysteine)	R04944
rxn06821	rxn06821	
rxn06822	UDPglucose:(S)-4-hydroxymandelonitrile beta-D-glucosyltransferase	R04948
rxn06823	Cyanoglycoside glucohydrolase	R04949
rxn06824	Acetyl-CoA:S-substituted L-cysteine N-acetyltransferase	
rxn06825	rxn06825	
rxn06826	rxn06826	R04971
rxn06827	rxn06827	R04973
rxn06828	rxn06828	R04977
rxn06829	rxn06829	
rxn06830	rxn06830	
rxn06831	s-adenosylmethione:2-demethylmenaquinol methyltransferase	R04993
rxn06832	rxn06832	
rxn06833	Polyisopentenylpyrolinate:4-hydroxybenzoate nonaprenyltransferase	
rxn06834	GDPmannose:glycolipid 1,3-alpha-D-mannosyltransferase	R05002
rxn06835	rxn06835	R05010
rxn06836	L-Alanyl-tRNA:UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-	
rxn06837	L-Alanyl-tRNA:UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-	R05031
rxn06838	L-Alanyl-tRNA:UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-	
rxn06839	rxn06839	R05040
rxn06840	L-erythro-4-Hydroxyglutamate:NAD+ oxidoreductase	
rxn06841	rxn06841	R05059
rxn06842	rxn06842	R05060
rxn06843	1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol	R05061
rxn06844	rxn06844	
rxn06845	rxn06845	
rxn06846	Thiosulfate:dithioerythritol sulfurtransferase	
rxn06847	Acetyl-CoA:(acceptor) oxidoreductase	
rxn06848	Endotoxin Synthesis (myristoyl transferase)	R05075
rxn06849	rxn06849	R05080
rxn06850	Phosphatidylglycerol:membrane-derived-oligosaccharide-D-glucose	R05081
rxn06851	rxn06851	R05084
rxn06852	rxn06852	R05088
rxn06853	rxn06853	R05102
rxn06854	3'-Phosphoadenylylsulfate:digalactosylceramide 3'-sulfotransferase	R05105
rxn06855	rxn06855	R05106
rxn06856	rxn06856	R05107
rxn06857	rxn06857	R05108
rxn06858	rxn06858	R05118
rxn06859	rxn06859	
rxn06860	Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase	R05132
rxn06861	rxn06861	
rxn06863	rxn06863	
rxn06864	Biotinyl-5'-AMP:apo-[carboxylase] ligase (AMP-forming)	R05145
rxn06865	Endotoxin Synthesis (lauroyl transferase)	R05146
rxn06866	Isoquinoline:acceptor 1-oxidoreductase (hydroxylating)	R05151
rxn06867	Quinoline:acceptor 2-oxidoreductase (hydroxylating)	
rxn06868	Hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside	R05163
rxn06869	UDP-glucose:1,2-diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol	R05164
rxn06870	[Protein]-L-serine epimerase	R05175
rxn06871	S-Adenosyl-L-methionine:[3-phospho-D-glycerate-carboxy-lyase	R05179
rxn06872	[methionine	
rxn06873	Quinoline-4-carboxylate:acceptor 2-oxidoreductase (hydroxylating)	
rxn06874	reduced ferredoxin:dinitrogen oxidoreductase (ATP-hydrolysing)	R05185
rxn06875	Reduced flavodoxin:dinitrogen oxidoreductase (ATP-hydrolysing)	
rxn06876	acyl-CoA:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and	
rxn06877	Acyl-CoA:methylmalonyl-CoA C-acyltransferase (decarboxylating,	
rxn06878	Acyl-CoA:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and	
rxn06879	UDP-D-galacturonate:1,4-alpha-poly-D-galacturonate	
rxn06880	Calmodulin:ubiquitin ligase (AMP-forming)	
rxn06881	1,4-alpha-D-Glucan:1,4-alpha-D-glucan 4-alpha-D-glycosyltransferase	
rxn06882	10-Formyltetrahydrofolyl L-glutamate:L-glutamate gamma-ligase	
rxn06883	Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase	R05199
rxn06884	rxn06884	
rxn06885	rxn06885	
rxn06887	rxn06887	R05224
rxn06888	Penicillin-N,2-oxoglutarate:oxygen oxidoreductase (ring-expanding)	R05228
rxn06889	rxn06889	
rxn06890	rxn06890	R05238
rxn06891	rxn06891	R05255
rxn06892	rxn06892	R05260
rxn06893	rxn06893	R05267
rxn06895	rxn06895	
rxn06896	4-Hydroxybenzoyl-CoA:(acceptor) oxidoreductase	
rxn06897	UDPglucose:cis-p-coumarate beta-D-glucosyltransferase	R05324
rxn06898	Uridine diphosphoglucose-limonoid glucosyltransferase	R05325
rxn06899	rxn06899	
rxn06900	Spermidine:eIF5A-lysine 4-aminobutyltransferase	R05329
rxn06901	Phospholipid:1,2-diacyl-sn-glycerol O-acyltransferase	R05333
rxn06902	rxn06902	
rxn06903	rxn06903	
rxn06904	rxn06904	R05355
rxn06905	rxn06905	R05363
rxn06906	trans-3-Chloroacrylic acid chlorohydrolase	R05371
rxn06907	cis-3-Chloroacrylic acid chlorohydrolase	R05372
rxn06908	5-Chloro-1,2,4-trihydroxybenzene chloride-lyase	R05388
rxn06910	rxn06910	R05391
rxn06911	rxn06911	R05398
rxn06912	rxn06912	R05419
rxn06913	rxn06913	
rxn06914	rxn06914	
rxn06915	rxn06915	R05458
rxn06916	rxn06916	R05460
rxn06917	rxn06917	R05461
rxn06918	rxn06918	
rxn06919	rxn06919	R05464
rxn06920	rxn06920	R05482
rxn06921	rxn06921	R05488
rxn06922	rxn06922	R05489
rxn06923	rxn06923	R05490
rxn06924	rxn06924	R05491
rxn06925	rxn06925	R05494
rxn06926	rxn06926	R05496
rxn06927	rxn06927	R05505
rxn06928	rxn06928	R05512
rxn06929	rxn06929	
rxn06930	rxn06930	R05537
rxn06931	rxn06931	R05539
rxn06932	Geranylgeranyl diphosphate:Isopentenyl diphosphate geranylgeranyl	
rxn06933	Atrazine chlorohydrolase	R05558
rxn06934	Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase	R05570
rxn06935	rxn06935	R05572
rxn06936	L-Aspartate:tRNA(Asp) ligase (AMP-forming)	R05577
rxn06937	L-Glutamate:tRNA(Glu) ligase (AMP-forming)	R05578
rxn06938	Glutaryl-CoA:(acceptor) 2,3-oxidoreductase	R05579
rxn06939	rxn06939	R05583
rxn06940	(R)-benzylsuccinyl-CoA:(acceptor) oxidoreductase	R05584
rxn06941	rxn06941	
rxn06942	3-demethylubiquinone-9 3-o-methyltransferase	
rxn06943	rxn06943	R05617
rxn06944	rxn06944	R05619
rxn06945	2,6-beta-D-Fructan fructanohydrolase	
rxn06946	rxn06946	
rxn06947	Formyl-L-methionyl peptide amidohydrolase	R05635
rxn06948	rxn06948	R05657
rxn06949	rxn06949	R05669
rxn06950	rxn06950	R05671
rxn06951	glycine:acceptor oxidoreductase (hydrogen-cyanide-forming)	R00374
rxn06952	N6-dimethylallyladenine:(acceptor) oxidoreductase	R05708
rxn06953	chloride:oxygen oxidoreductase	R05721
rxn06954	choline,reduced-ferredoxin:oxygen oxidoreductase	R05739
rxn06955	linoleate, hydrogen-donor:oxygen oxidoreductase (D12-unsaturating)	R05740
rxn06956	7-O-methylluteone:O2 oxidoreductase	R05741
rxn06957	thiophene-2-carbonyl-CoA, hydrogen-donor:oxygen oxidoreductase	R05742
rxn06958	rubredoxin:superoxide oxidoreductase	R05743
rxn06959	trans-ferulate:CoASH ligase (ATP-hydrolysing)	R05744
rxn06960	ethylbenzene:(acceptor) oxidoreductase	R05745
rxn06961	glutharedoxin:arsenate oxidoreductase	R05747
rxn06962	gluthathione:methylarsonate oxidoreductase	
rxn06963	arsenite:azurin oxidoreductase	
rxn06964	arsenate:(acceptor) oxidoreductase	R05752
rxn06965	acceptor:trichloroethene oxidoreductase (chlorinating)	R05753
rxn06966	S-adenosyl-L-methionine:methylarsonite As-methyltransferase	R05756
rxn06967	diphospho-myo-inositol-polyphosphate diphosphohydrolase	R05777
rxn06968	N-carbamoyl-L-amino acid amidohydrolase	R05782
rxn06969	acyloxyacyl hydrolase	R05792
rxn06970	cutin hydrolase	R05793
rxn06971	CDP-diacylglycerol:choline O-phosphatidyltransferase	R05794
rxn06972	ATP:1-phosphatidyl-1D-myo-inositol-4-phosphate 3-phosphotransferase	R05795
rxn06973	poly[(R)-3-hydroxyoctanoate] hydrolase	R05796
rxn06974	poly[(R)-3-hydroxybutyrate] hydrolase	R05797
rxn06975	3'-phosphoadenylyl-sulfate:[heparan sulfate]-glucosamine	R05798
rxn06976	ATP:1-phosphatidyl-1D-myo-inositol-3-phosphate 5-phosphotransferase	R05802
rxn06977	ATP:1-phosphatidyl-1D-myo-inositol-5-phosphate 4-phosphotransferase	R05803
rxn06979	rxn06979	R05815
rxn06980	(3Z)-phycocyanobilin:ferredoxin oxidoreductase	R05817
rxn06981	15,16-dihydrobiliverdin:ferredoxin oxidoreductase	R05818
rxn06982	(3Z)-phycoerythrobilin:ferredoxin oxidoreductase	R05819
rxn06983	Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase	R05820
rxn06984	rxn06984	R05843
rxn06985	rxn06985	R05853
rxn06986	rxn06986	R05854
rxn06987	rxn06987	R05859
rxn06988	rxn06988	R05868
rxn06989	rxn06989	R05869
rxn06990	Ferredoxin:NAD oxidoreductase	R05875
rxn06991	(E)-4-hydroxy-3-methylbut-2-en-1-yl-diphosphate:protein-disulfide	
rxn06992	rxn06992	R05895
rxn06993	rxn06993	R05897
rxn06994	rxn06994	R05898
rxn06997	rxn06997	
rxn06998	rxn06998	
rxn06999	rxn06999	
rxn07000	rxn07000	
rxn07001	rxn07001	
rxn07002	UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine	
rxn07003	rxn07003	
rxn07005	rxn07005	
rxn07006	rxn07006	
rxn07009	rxn07009	
rxn07011	rxn07011	
rxn07013	sucrose:phosphate alpha-D-glucosyltransferase	
rxn07015	maltose:phosphate 1-beta-D-glucosyltransferase	
rxn07018	trehalose 6-phosphate:phosphate beta-D-glucosyltransferase	
rxn07019	rxn07019	R06046
rxn07021	rxn07021	R06054
rxn07023	cellobiose:phosphate alpha-D-glucosyltransferase	
rxn07024	beta-D-galactopyranosyl-(1->3)-N-acetyl-D-hexosamine:phosphate	
rxn07026	alpha-D-glucose-1-phosphate:alpha-D-glucose-1-phosphate	
rxn07031	rxn07031	
rxn07034	rxn07034	
rxn07037	rxn07037	
rxn07039	rxn07039	
rxn07040	rxn07040	
rxn07041	rxn07041	
rxn07043	rxn07043	
rxn07045	rxn07045	
rxn07047	rxn07047	
rxn07049	rxn07049	
rxn07051	rxn07051	
rxn07053	rxn07053	R06124
rxn07054	rxn07054	R06131
rxn07055	rxn07055	R06133
rxn07056	rxn07056	R06134
rxn07058	rxn07058	R06137
rxn07059	rxn07059	
rxn07060	rxn07060	
rxn07061	rxn07061	
rxn07062	rxn07062	
rxn07063	rxn07063	
rxn07064	rxn07064	
rxn07066	rxn07066	
rxn07070	rxn07070	R06178
rxn07075	rxn07075	
rxn07077	rxn07077	
rxn07078	rxn07078	
rxn07085	rxn07085	
rxn07086	rxn07086	
rxn07087	rxn07087	
rxn07088	rxn07088	
rxn07089	rxn07089	
rxn07090	acetyl-CoA:heparan-alpha-D-glucosaminide N-acetyltransferase	
rxn07093	N-acetyl-D-galactosamine 6-sulfate 6-sulfohydrolase	
rxn07094	rxn07094	
rxn07095	mycothiol:NAD(P)+ oxidoreductase	
rxn07097	Taxa-4,11-diene,hydrogen-donor:oxygen oxidoreductase	R06306
rxn07098	Acyl-CoA:isopenicillin N N-acyltransferase	R06361
rxn07099	Penicillin hydrolase	R06363
rxn07100	CDPethanolamine:1-alkyl-2-acylglycerol	R06364
rxn07101	perillic acid:CoA ligase (ADP-forming)	R06367
rxn07102	perillic acid:CoA ligase (AMP-forming)	R06368
rxn07103	rxn07103	R06370
rxn07104	rxn07104	R06373
rxn07105	alpha-Pinene dehydrogenase	R06401
rxn07106	Myrtenol dehydrogenase	R06402
rxn07107	Myrtenal dehydrogenase	R06403
rxn07108	acyl-CoA:sphingosine N-acyltransferase	R06517
rxn07109	rxn07109	R06519
rxn07110	Acyl-CoA: phytosphingosine N-acyltransferase	R06527
rxn07111	rxn07111	R06544
rxn07112	rxn07112	R06545
rxn07113	rxn07113	R06546
rxn07114	rxn07114	R06550
rxn07115	flavanone,NADPH:oxygen oxidoreductase	R06557
rxn07116	flavanone,NADPH:oxygen oxidoreductase	R06559
rxn07117	rxn07117	R06565
rxn07118	trans-5-O-(4-coumaroyl)-D-shikimate,NADPH:oxygen oxidoreductase	R06582
rxn07119	rxn07119	
rxn07120	rxn07120	
rxn07121	rxn07121	
rxn07122	D-glucose:ubiquinone oxidoreductase	R06620
rxn07123	glycoprotein-phosphatidylinositol phosphatidohydrolase	
rxn07124	rxn07124	
rxn07125	rxn07125	R06635
rxn07126	rxn07126	R06636
rxn07127	rxn07127	R06637
rxn07128	rxn07128	R06638
rxn07129	rxn07129	R06639
rxn07130	rxn07130	R06640
rxn07131	rxn07131	R06641
rxn07132	rxn07132	R06642
rxn07133	rxn07133	R06643
rxn07134	rxn07134	R06644
rxn07135	rxn07135	R06645
rxn07136	rxn07136	R06646
rxn07137	rxn07137	R06647
rxn07138	rxn07138	R06648
rxn07139	rxn07139	R06650
rxn07140	rxn07140	R06675
rxn07141	rxn07141	R06676
rxn07142	rxn07142	R06678
rxn07143	rxn07143	R06699
rxn07144	rxn07144	R06705
rxn07145	rxn07145	R06707
rxn07146	rxn07146	R06710
rxn07147	rxn07147	R06711
rxn07148	rxn07148	R06741
rxn07149	rxn07149	R06744
rxn07150	rxn07150	R06746
rxn07151	rxn07151	R06747
rxn07152	rxn07152	R06748
rxn07153	rxn07153	R06749
rxn07154	rxn07154	R06751
rxn07155	rxn07155	R06752
rxn07156	rxn07156	R06753
rxn07157	rxn07157	R06754
rxn07158	rxn07158	R06755
rxn07159	rxn07159	R06756
rxn07160	rxn07160	
rxn07161	rxn07161	R06760
rxn07162	rxn07162	R06761
rxn07163	rxn07163	R06764
rxn07164	rxn07164	R06765
rxn07165	rxn07165	R06766
rxn07166	rxn07166	R06768
rxn07167	rxn07167	R06775
rxn07168	rxn07168	R06776
rxn07169	2-chloro-2,5-dihydro-5-oxofuran-2-acetate lyase (decyclizing)	R06840
rxn07170	rxn07170	R06850
rxn07171	rxn07171	R06855
rxn07172	UDP-sulfoquinovose:diacylglycerol alpha-D-sulfoquinovosyltransferase	R06867
