scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_011916.1	2008780	2009934	-	gene	CCNA_01870	CCNA_01870
NC_011916.1	2009954	2010232	-	gene	CCNA_03895	CCNA_03895
NC_011916.1	2010241	2010474	+	gene	CCNA_01873	CCNA_01873
NC_011916.1	2010768	2012213	-	gene	CCNA_01874	CCNA_01874
NC_011916.1	2012838	2013983	+	gene	CCNA_01875	CCNA_01875
NC_011916.1	2014046	2015716	-	gene	CCNA_01876	CCNA_01876
NC_011916.1	2015915	2016775	+	gene	CCNA_01877	CCNA_01877
NC_011916.1	2016779	2018377	-	gene	CCNA_01878	CCNA_01878
NC_011916.1	2018600	2019703	+	gene	CCNA_01879	CCNA_01879
NC_011916.1	2019780	2020523	+	gene	CCNA_01880	CCNA_01880
NC_011916.1	2020520	2021158	+	gene	CCNA_01881	CCNA_01881
NC_011916.1	2021155	2022036	+	gene	CCNA_01882	CCNA_01882
NC_011916.1	2022050	2023222	+	gene	CCNA_01883	CCNA_01883
NC_011916.1	2023230	2024378	+	gene	CCNA_01884	CCNA_01884
NC_011916.1	2024476	2025252	-	gene	CCNA_01885	CCNA_01885
NC_011916.1	2025426	2028326	-	gene	CCNA_01886	CCNA_01886
NC_011916.1	2028496	2029269	+	gene	CCNA_01888	CCNA_01888
NC_011916.1	2029278	2030912	-	gene	CCNA_01889	CCNA_01889
NC_011916.1	2031155	2032660	+	gene	CCNA_01890	CCNA_01890
NC_011916.1	2032774	2033601	-	gene	CCNA_01891	CCNA_01891
NC_011916.1	2033679	2035319	+	gene	CCNA_01892	CCNA_01892
NC_011916.1	2035334	2035876	+	gene	CCNA_01893	CCNA_01893
NC_011916.1	2035926	2037557	-	gene	CCNA_01894	CCNA_01894
NC_011916.1	2037657	2039096	+	gene	CCNA_01895	CCNA_01895
NC_011916.1	2039150	2039245	+	gene	CCNA_R0150	CCNA_R0150
NC_011916.1	2039150	2039245	+	ncRNA	CCNA_R0150	CCNA_R0150
NC_011916.1	2039150	2039245	+	exon	CCNA_R0150	CCNA_R0150
NC_011916.1	2039570	2039776	-	gene	CCNA_01896	CCNA_01896
NC_011916.1	2040047	2040853	-	gene	CCNA_01897	CCNA_01897
NC_011916.1	2040850	2041638	-	gene	CCNA_01898	CCNA_01898
NC_011916.1	2041635	2042645	-	gene	CCNA_01899	CCNA_01899
NC_011916.1	2042642	2043268	-	gene	CCNA_01900	CCNA_01900
NC_011916.1	2043376	2044365	-	gene	CCNA_01901	CCNA_01901
NC_011916.1	2044469	2044558	+	gene	CCNA_R0043	CCNA_R0043
NC_011916.1	2044469	2044558	+	tRNA	CCNA_R0043	CCNA_R0043
NC_011916.1	2044469	2044558	+	exon	CCNA_R0043	CCNA_R0043
NC_011916.1	2044927	2045415	+	gene	CCNA_01902	CCNA_01902
NC_011916.1	2045412	2046251	+	gene	CCNA_01903	CCNA_01903
NC_011916.1	2046262	2046888	+	gene	CCNA_01904	CCNA_01904
NC_011916.1	2046899	2050522	+	gene	CCNA_01905	CCNA_01905
NC_011916.1	2050519	2052303	+	gene	CCNA_01906	CCNA_01906
NC_011916.1	2052344	2053105	-	gene	CCNA_01907	CCNA_01907
NC_011916.1	2053105	2053920	-	gene	CCNA_01908	CCNA_01908
NC_011916.1	2053976	2055085	-	gene	CCNA_01909	CCNA_01909
NC_011916.1	2055307	2055426	-	gene	CCNA_01910	CCNA_01910
NC_011916.1	2055562	2055933	-	gene	CCNA_01911	CCNA_01911
NC_011916.1	2056129	2056449	-	gene	CCNA_01912	CCNA_01912
NC_011916.1	2056542	2056922	+	gene	CCNA_01913	CCNA_01913
NC_011916.1	2057017	2057925	+	gene	CCNA_01914	CCNA_01914
NC_011916.1	2057922	2058662	+	gene	CCNA_01915	CCNA_01915
NC_011916.1	2058655	2058888	+	gene	CCNA_03957	CCNA_03957
NC_011916.1	2058860	2059846	-	gene	CCNA_01916	CCNA_01916
NC_011916.1	2059848	2059942	-	gene	CCNA_R0044	CCNA_R0044
NC_011916.1	2059848	2059942	-	ncRNA	CCNA_R0044	CCNA_R0044
NC_011916.1	2059848	2059942	-	exon	CCNA_R0044	CCNA_R0044
NC_011916.1	2059987	2061114	-	gene	CCNA_01917	CCNA_01917
NC_011916.1	2061343	2062668	+	gene	CCNA_01918	CCNA_01918
NC_011916.1	2062750	2063394	+	gene	CCNA_01919	CCNA_01919
NC_011916.1	2063515	2066982	-	gene	CCNA_01920	CCNA_01920
NC_011916.1	2066987	2067280	-	gene	CCNA_01921	CCNA_01921
NC_011916.1	2067304	2068035	-	gene	CCNA_01922	CCNA_01922
NC_011916.1	2068157	2069710	+	gene	CCNA_01923	CCNA_01923
NC_011916.1	2069785	2070936	-	gene	CCNA_01924	CCNA_01924
NC_011916.1	2070969	2072426	-	gene	CCNA_01925	CCNA_01925
NC_011916.1	2072620	2073681	+	gene	CCNA_01926	CCNA_01926
NC_011916.1	2073818	2074621	+	gene	CCNA_01927	CCNA_01927
NC_011916.1	2074608	2075018	-	gene	CCNA_01928	CCNA_01928
NC_011916.1	2075015	2075419	-	gene	CCNA_01929	CCNA_01929
NC_011916.1	2075420	2076391	-	gene	CCNA_01930	CCNA_01930
NC_011916.1	2076486	2077046	+	gene	CCNA_01931	CCNA_01931
NC_011916.1	2077043	2077861	+	gene	CCNA_01932	CCNA_01932
NC_011916.1	2077966	2078166	-	gene	CCNA_01933	CCNA_01933
NC_011916.1	2078166	2078567	-	gene	CCNA_01934	CCNA_01934
NC_011916.1	2078573	2078929	-	gene	CCNA_01935	CCNA_01935
NC_011916.1	2078937	2080163	-	gene	CCNA_01936	CCNA_01936
NC_011916.1	2080163	2081191	-	gene	CCNA_01937	CCNA_01937
NC_011916.1	2081188	2081937	-	gene	CCNA_01938	CCNA_01938
NC_011916.1	2081930	2082319	-	gene	CCNA_01939	CCNA_01939
NC_011916.1	2082316	2083785	-	gene	CCNA_01940	CCNA_01940
NC_011916.1	2083537	2083622	+	gene	CCNA_R0151	CCNA_R0151
NC_011916.1	2083537	2083622	+	ncRNA	CCNA_R0151	CCNA_R0151
NC_011916.1	2083537	2083622	+	exon	CCNA_R0151	CCNA_R0151
NC_011916.1	2083785	2084924	-	gene	CCNA_01941	CCNA_01941
NC_011916.1	2084921	2085397	-	gene	CCNA_01942	CCNA_01942
NC_011916.1	2085576	2086226	+	gene	CCNA_01943	CCNA_01943
NC_011916.1	2086293	2086811	-	gene	CCNA_01944	CCNA_01944
NC_011916.1	2086425	2086939	+	gene	CCNA_R0152	CCNA_R0152
NC_011916.1	2086425	2086939	+	ncRNA	CCNA_R0152	CCNA_R0152
NC_011916.1	2086425	2086939	+	exon	CCNA_R0152	CCNA_R0152
NC_011916.1	2086909	2088006	-	gene	CCNA_01945	CCNA_01945
NC_011916.1	2088068	2088118	+	gene	CCNA_03958	CCNA_03958
NC_011916.1	2088215	2089540	+	gene	CCNA_01946	CCNA_01946
NC_011916.1	2089668	2090129	+	gene	CCNA_01947	CCNA_01947
NC_011916.1	2090363	2091514	+	gene	CCNA_01948	CCNA_01948
NC_011916.1	2091495	2091980	+	gene	CCNA_01949	CCNA_01949
NC_011916.1	2092058	2093173	-	gene	CCNA_01950	CCNA_01950
NC_011916.1	2093252	2095621	-	gene	CCNA_01951	CCNA_01951
NC_011916.1	2095782	2096969	-	gene	CCNA_01952	CCNA_01952
NC_011916.1	2097338	2097556	+	gene	CCNA_03959	CCNA_03959
NC_011916.1	2097480	2100176	+	gene	CCNA_01954	CCNA_01954
NC_011916.1	2100319	2101740	+	gene	CCNA_01955	CCNA_01955
NC_011916.1	2101765	2102505	+	gene	CCNA_01956	CCNA_01956
NC_011916.1	2102616	2103425	-	gene	CCNA_01957	CCNA_01957
NC_011916.1	2103570	2103770	-	gene	CCNA_01958	CCNA_01958
NC_011916.1	2103849	2104289	+	gene	CCNA_01959	CCNA_01959
NC_011916.1	2104350	2104862	+	gene	CCNA_01960	CCNA_01960
NC_011916.1	2104868	2106214	+	gene	CCNA_01961	CCNA_01961
NC_011916.1	2106314	2106967	+	gene	CCNA_01962	CCNA_01962
NC_011916.1	2106904	2107542	-	gene	CCNA_01963	CCNA_01963
NC_011916.1	2107547	2107942	-	gene	CCNA_01964	CCNA_01964
NC_011916.1	2108222	2110945	+	gene	CCNA_01966	CCNA_01966
NC_011916.1	2111017	2111514	+	gene	CCNA_01967	CCNA_01967
NC_011916.1	2111609	2112478	+	gene	CCNA_01968	CCNA_01968
NC_011916.1	2112556	2114394	-	gene	CCNA_01969	CCNA_01969
NC_011916.1	2114516	2115277	-	gene	CCNA_01970	CCNA_01970
NC_011916.1	2115417	2117381	+	gene	CCNA_01971	CCNA_01971
NC_011916.1	2117381	2118922	+	gene	CCNA_01972	CCNA_01972
NC_011916.1	2118945	2119154	-	gene	CCNA_01973	CCNA_01973
NC_011916.1	2119270	2119866	+	gene	CCNA_01974	CCNA_01974
NC_011916.1	2119875	2120900	+	gene	CCNA_01975	CCNA_01975
NC_011916.1	2120897	2121685	+	gene	CCNA_01976	CCNA_01976
NC_011916.1	2121781	2122371	+	gene	CCNA_01977	CCNA_01977
NC_011916.1	2122422	2123273	+	gene	CCNA_01978	CCNA_01978
NC_011916.1	2123444	2124148	+	gene	CCNA_01979	CCNA_01979
NC_011916.1	2124219	2124986	-	gene	CCNA_01980	CCNA_01980
NC_011916.1	2125014	2127191	-	gene	CCNA_01981	CCNA_01981
NC_011916.1	2127185	2127355	-	gene	CCNA_03960	CCNA_03960
NC_011916.1	2127354	2128766	+	gene	CCNA_01982	CCNA_01982
NC_011916.1	2128834	2130114	+	gene	CCNA_01983	CCNA_01983
NC_011916.1	2130172	2130435	-	gene	CCNA_01984	CCNA_01984
NC_011916.1	2130432	2132201	-	gene	CCNA_01985	CCNA_01985
NC_011916.1	2132287	2133483	-	gene	CCNA_01986	CCNA_01986
NC_011916.1	2133480	2134322	-	gene	CCNA_01987	CCNA_01987
NC_011916.1	2134332	2135123	-	gene	CCNA_01988	CCNA_01988
NC_011916.1	2135120	2135599	-	gene	CCNA_01989	CCNA_01989
NC_011916.1	2135602	2136621	-	gene	CCNA_01990	CCNA_01990
NC_011916.1	2136675	2137313	-	gene	CCNA_01991	CCNA_01991
NC_011916.1	2137316	2139679	-	gene	CCNA_01992	CCNA_01992
NC_011916.1	2139697	2140974	-	gene	CCNA_01993	CCNA_01993
NC_011916.1	2140916	2142115	-	gene	CCNA_01994	CCNA_01994
NC_011916.1	2142103	2142948	-	gene	CCNA_01995	CCNA_01995
NC_011916.1	2142908	2143687	-	gene	CCNA_01996	CCNA_01996
NC_011916.1	2143739	2144305	-	gene	CCNA_01997	CCNA_01997
NC_011916.1	2144332	2145072	-	gene	CCNA_01998	CCNA_01998
NC_011916.1	2145250	2146188	-	gene	CCNA_01999	CCNA_01999
NC_011916.1	2146328	2147134	-	gene	CCNA_02000	CCNA_02000
NC_011916.1	2147147	2147260	-	sequence_feature	CCNA_02000	CCNA_02000
NC_011916.1	2147447	2148097	+	gene	CCNA_02001	CCNA_02001
NC_011916.1	2148110	2148739	-	gene	CCNA_02002	CCNA_02002
NC_011916.1	2148907	2152338	-	gene	CCNA_02003	CCNA_02003
NC_011916.1	2152374	2152463	-	gene	CCNA_02004	CCNA_02004
NC_011916.1	2152629	2153588	+	gene	CCNA_02005	CCNA_02005
NC_011916.1	2153585	2154271	-	gene	CCNA_02006	CCNA_02006
NC_011916.1	2154264	2155544	-	gene	CCNA_02007	CCNA_02007
NC_011916.1	2155544	2156875	-	gene	CCNA_02008	CCNA_02008
NC_011916.1	2156875	2157291	-	gene	CCNA_02009	CCNA_02009
NC_011916.1	2157310	2157570	-	gene	CCNA_02010	CCNA_02010
NC_011916.1	2157570	2157989	-	gene	CCNA_02011	CCNA_02011
NC_011916.1	2158098	2159777	-	gene	CCNA_02012	CCNA_02012
NC_011916.1	2159777	2160562	-	gene	CCNA_02013	CCNA_02013
NC_011916.1	2160559	2161311	-	gene	CCNA_02014	CCNA_02014
NC_011916.1	2161313	2162773	-	gene	CCNA_02015	CCNA_02015
NC_011916.1	2162766	2164268	-	gene	CCNA_02016	CCNA_02016
NC_011916.1	2164265	2166325	-	gene	CCNA_02017	CCNA_02017
NC_011916.1	2166334	2166639	-	gene	CCNA_02018	CCNA_02018
NC_011916.1	2166636	2167253	-	gene	CCNA_02019	CCNA_02019
NC_011916.1	2167336	2167827	-	gene	CCNA_02020	CCNA_02020
NC_011916.1	2167838	2168062	-	gene	CCNA_03961	CCNA_03961
NC_011916.1	2168059	2168298	-	gene	CCNA_02021	CCNA_02021
NC_011916.1	2168298	2169368	-	gene	CCNA_02022	CCNA_02022
NC_011916.1	2169373	2171433	-	gene	CCNA_02023	CCNA_02023
NC_011916.1	2171439	2172758	-	gene	CCNA_02024	CCNA_02024
NC_011916.1	2172762	2173028	-	gene	CCNA_02025	CCNA_02025
NC_011916.1	2173025	2173249	-	gene	CCNA_02026	CCNA_02026
NC_011916.1	2173251	2173937	-	gene	CCNA_02027	CCNA_02027
NC_011916.1	2173934	2174266	-	gene	CCNA_02028	CCNA_02028
NC_011916.1	2174263	2175513	-	gene	CCNA_02029	CCNA_02029
NC_011916.1	2175516	2175911	-	gene	CCNA_02030	CCNA_02030
NC_011916.1	2175933	2176526	-	gene	CCNA_02031	CCNA_02031
NC_011916.1	2176523	2177125	-	gene	CCNA_02032	CCNA_02032
NC_011916.1	2177095	2177472	-	gene	CCNA_02033	CCNA_02033
NC_011916.1	2177672	2177748	+	gene	CCNA_R0045	CCNA_R0045
NC_011916.1	2177672	2177748	+	tRNA	CCNA_R0045	CCNA_R0045
NC_011916.1	2177672	2177748	+	exon	CCNA_R0045	CCNA_R0045
NC_011916.1	2177813	2177889	+	gene	CCNA_R0046	CCNA_R0046
NC_011916.1	2177813	2177889	+	tRNA	CCNA_R0046	CCNA_R0046
NC_011916.1	2177813	2177889	+	exon	CCNA_R0046	CCNA_R0046
NC_011916.1	2177948	2178961	+	gene	CCNA_02034	CCNA_02034
NC_011916.1	2178958	2180166	-	gene	CCNA_02035	CCNA_02035
NC_011916.1	2180469	2180543	-	gene	CCNA_R0047	CCNA_R0047
NC_011916.1	2180469	2180543	-	tRNA	CCNA_R0047	CCNA_R0047
NC_011916.1	2180469	2180543	-	exon	CCNA_R0047	CCNA_R0047
NC_011916.1	2180650	2180928	-	gene	CCNA_02036	CCNA_02036
NC_011916.1	2181072	2183471	-	gene	CCNA_02037	CCNA_02037
NC_011916.1	2183866	2185128	-	gene	CCNA_02039	CCNA_02039
NC_011916.1	2185464	2186132	+	gene	CCNA_02040	CCNA_02040
NC_011916.1	2186211	2186852	-	gene	CCNA_02041	CCNA_02041
NC_011916.1	2187021	2188385	-	gene	CCNA_02042	CCNA_02042
NC_011916.1	2188564	2188648	-	gene	CCNA_R0048	CCNA_R0048
NC_011916.1	2188564	2188648	-	tRNA	CCNA_R0048	CCNA_R0048
NC_011916.1	2188564	2188648	-	exon	CCNA_R0048	CCNA_R0048
NC_011916.1	2188693	2190144	-	gene	CCNA_02043	CCNA_02043
NC_011916.1	2190154	2190723	-	gene	CCNA_02044	CCNA_02044
NC_011916.1	2190729	2192279	-	gene	CCNA_02045	CCNA_02045
NC_011916.1	2192516	2192854	+	gene	CCNA_02046	CCNA_02046
NC_011916.1	2192898	2194307	+	gene	CCNA_02047	CCNA_02047
NC_011916.1	2194602	2196782	+	gene	CCNA_02048	CCNA_02048
NC_011916.1	2196860	2197255	-	gene	CCNA_02049	CCNA_02049
NC_011916.1	2197425	2198894	+	gene	CCNA_02050	CCNA_02050
NC_011916.1	2198894	2200246	+	gene	CCNA_02051	CCNA_02051
NC_011916.1	2200445	2202532	+	gene	CCNA_02052	CCNA_02052
NC_011916.1	2202730	2203187	-	mobile_genetic_element	NA	NA
NC_011916.1	2202810	2203127	+	gene	CCNA_02053	CCNA_02053
NC_011916.1	2203400	2204932	-	gene	CCNA_02054	CCNA_02054
NC_011916.1	2205060	2205386	-	gene	CCNA_02055	CCNA_02055
NC_011916.1	2205383	2206108	-	gene	CCNA_02056	CCNA_02056
NC_011916.1	2206163	2207611	+	gene	CCNA_02057	CCNA_02057
NC_011916.1	2207608	2208831	+	gene	CCNA_02058	CCNA_02058
NC_011916.1	2208834	2208917	+	gene	CCNA_R0153	CCNA_R0153
NC_011916.1	2208834	2208917	+	ncRNA	CCNA_R0153	CCNA_R0153
NC_011916.1	2208834	2208917	+	exon	CCNA_R0153	CCNA_R0153
NC_011916.1	2208899	2209894	-	gene	CCNA_02059	CCNA_02059
NC_011916.1	2209891	2210274	-	gene	CCNA_02060	CCNA_02060
NC_011916.1	2210438	2211667	+	gene	CCNA_02061	CCNA_02061
NC_011916.1	2211778	2213484	-	gene	CCNA_02062	CCNA_02062
NC_011916.1	2213567	2214496	-	gene	CCNA_02063	CCNA_02063
NC_011916.1	2214597	2215493	-	gene	CCNA_02064	CCNA_02064
NC_011916.1	2215780	2217882	+	gene	CCNA_02065	CCNA_02065
NC_011916.1	2218017	2218730	-	gene	CCNA_02066	CCNA_02066
NC_011916.1	2218802	2219416	-	gene	CCNA_02067	CCNA_02067
NC_011916.1	2219512	2219865	-	gene	CCNA_02068	CCNA_02068
NC_011916.1	2219865	2220830	-	gene	CCNA_02069	CCNA_02069
NC_011916.1	2220831	2222429	-	gene	CCNA_02070	CCNA_02070
NC_011916.1	2222587	2222898	-	gene	CCNA_02071	CCNA_02071
NC_011916.1	2223019	2223858	+	gene	CCNA_02072	CCNA_02072
NC_011916.1	2223933	2224532	+	gene	CCNA_02073	CCNA_02073
NC_011916.1	2224538	2225008	+	gene	CCNA_02074	CCNA_02074
NC_011916.1	2225052	2226881	-	gene	CCNA_02075	CCNA_02075
NC_011916.1	2226974	2227642	-	gene	CCNA_02076	CCNA_02076
NC_011916.1	2227639	2228430	-	gene	CCNA_02077	CCNA_02077
NC_011916.1	2228427	2229875	-	gene	CCNA_02078	CCNA_02078
NC_011916.1	2230242	2230709	+	gene	CCNA_03896	CCNA_03896
NC_011916.1	2230926	2231828	-	gene	CCNA_02080	CCNA_02080
NC_011916.1	2231825	2232427	-	gene	CCNA_02081	CCNA_02081
NC_011916.1	2232512	2232736	-	gene	CCNA_02082	CCNA_02082
NC_011916.1	2232870	2233535	-	gene	CCNA_02083	CCNA_02083
NC_011916.1	2233532	2234356	-	gene	CCNA_02084	CCNA_02084
NC_011916.1	2234353	2235390	-	gene	CCNA_02085	CCNA_02085
NC_011916.1	2235387	2236187	-	gene	CCNA_02086	CCNA_02086
NC_011916.1	2236357	2237541	-	gene	CCNA_02087	CCNA_02087
NC_011916.1	2237630	2237962	+	gene	CCNA_02088	CCNA_02088
NC_011916.1	2237967	2238341	-	gene	CCNA_02089	CCNA_02089
NC_011916.1	2238341	2239129	+	gene	CCNA_02090	CCNA_02090
NC_011916.1	2239178	2240098	+	gene	CCNA_02091	CCNA_02091
NC_011916.1	2240106	2240744	-	gene	CCNA_02092	CCNA_02092
NC_011916.1	2240848	2242695	+	gene	CCNA_02093	CCNA_02093
NC_011916.1	2242725	2243642	-	gene	CCNA_02094	CCNA_02094
NC_011916.1	2243761	2244786	+	gene	CCNA_02095	CCNA_02095
NC_011916.1	2244856	2245224	-	gene	CCNA_02096	CCNA_02096
NC_011916.1	2245508	2247499	+	gene	CCNA_02097	CCNA_02097
NC_011916.1	2247588	2248484	+	gene	CCNA_02098	CCNA_02098
NC_011916.1	2248481	2249896	-	gene	CCNA_02099	CCNA_02099
NC_011916.1	2250015	2250494	-	gene	CCNA_02100	CCNA_02100
NC_011916.1	2250611	2250997	+	gene	CCNA_02101	CCNA_02101
NC_011916.1	2251005	2252048	+	gene	CCNA_02102	CCNA_02102
NC_011916.1	2252045	2252605	-	gene	CCNA_02103	CCNA_02103
NC_011916.1	2252605	2252940	-	gene	CCNA_02104	CCNA_02104
NC_011916.1	2253002	2253388	-	gene	CCNA_02105	CCNA_02105
NC_011916.1	2253663	2256422	-	gene	CCNA_02106	CCNA_02106
NC_011916.1	2256813	2258201	-	gene	CCNA_02108	CCNA_02108
NC_011916.1	2258250	2260088	-	gene	CCNA_02109	CCNA_02109
NC_011916.1	2260320	2260748	-	gene	CCNA_02110	CCNA_02110
NC_011916.1	2260760	2261314	-	gene	CCNA_02111	CCNA_02111
NC_011916.1	2261538	2262539	+	gene	CCNA_02112	CCNA_02112
NC_011916.1	2262551	2263219	+	gene	CCNA_02113	CCNA_02113
NC_011916.1	2263333	2263515	-	gene	CCNA_02114	CCNA_02114
NC_011916.1	2263969	2265600	+	gene	CCNA_02115	CCNA_02115
NC_011916.1	2265728	2266525	-	gene	CCNA_02116	CCNA_02116
NC_011916.1	2266640	2267236	-	gene	CCNA_02117	CCNA_02117
NC_011916.1	2267319	2269502	-	gene	CCNA_02118	CCNA_02118
NC_011916.1	2269507	2270220	-	gene	CCNA_02119	CCNA_02119
NC_011916.1	2270198	2271166	-	gene	CCNA_02120	CCNA_02120
NC_011916.1	2271309	2273888	+	gene	CCNA_02121	CCNA_02121
NC_011916.1	2273885	2274592	+	gene	CCNA_02122	CCNA_02122
NC_011916.1	2274589	2275444	-	mobile_genetic_element	NA	NA
NC_011916.1	2274928	2275422	+	gene	CCNA_02123	CCNA_02123
NC_011916.1	2275567	2276028	-	gene	CCNA_02124	CCNA_02124
NC_011916.1	2276272	2279196	-	gene	CCNA_02125	CCNA_02125
NC_011916.1	2279405	2279620	+	gene	CCNA_02126	CCNA_02126
NC_011916.1	2279617	2281278	-	gene	CCNA_02127	CCNA_02127
NC_011916.1	2281453	2282658	+	gene	CCNA_02128	CCNA_02128
NC_011916.1	2282731	2283864	+	gene	CCNA_02129	CCNA_02129
NC_011916.1	2283929	2285359	-	gene	CCNA_02130	CCNA_02130
NC_011916.1	2285379	2287844	-	gene	CCNA_02131	CCNA_02131
NC_011916.1	2288142	2289161	-	gene	CCNA_02132	CCNA_02132
NC_011916.1	2289247	2290242	-	gene	CCNA_02133	CCNA_02133
NC_011916.1	2290257	2292065	-	gene	CCNA_02134	CCNA_02134
NC_011916.1	2292072	2292770	-	gene	CCNA_02135	CCNA_02135
NC_011916.1	2292773	2294236	-	gene	CCNA_02136	CCNA_02136
NC_011916.1	2294518	2297394	-	gene	CCNA_02137	CCNA_02137
NC_011916.1	2297404	2298198	-	gene	CCNA_02138	CCNA_02138
NC_011916.1	2298195	2298779	-	gene	CCNA_02139	CCNA_02139
NC_011916.1	2298776	2299900	-	gene	CCNA_02140	CCNA_02140
NC_011916.1	2299928	2300545	-	gene	CCNA_02141	CCNA_02141
NC_011916.1	2300772	2301509	+	gene	CCNA_02142	CCNA_02142
NC_011916.1	2301523	2302311	+	gene	CCNA_02143	CCNA_02143
NC_011916.1	2302316	2303119	+	gene	CCNA_02144	CCNA_02144
NC_011916.1	2303132	2303866	+	gene	CCNA_02145	CCNA_02145
NC_011916.1	2303983	2304447	+	gene	CCNA_02146	CCNA_02146
NC_011916.1	2304546	2304875	+	gene	CCNA_02147	CCNA_02147
NC_011916.1	2304950	2305180	+	gene	CCNA_02148	CCNA_02148
NC_011916.1	2304965	2305194	-	gene	CCNA_R0154	CCNA_R0154
NC_011916.1	2304965	2305194	-	ncRNA	CCNA_R0154	CCNA_R0154
NC_011916.1	2304965	2305194	-	exon	CCNA_R0154	CCNA_R0154
NC_011916.1	2305334	2307256	-	gene	CCNA_02149	CCNA_02149
NC_011916.1	2307274	2308158	-	gene	CCNA_02150	CCNA_02150
NC_011916.1	2308196	2308450	-	gene	CCNA_02151	CCNA_02151
NC_011916.1	2308548	2309207	-	gene	CCNA_02152	CCNA_02152
NC_011916.1	2309204	2310124	-	gene	CCNA_02153	CCNA_02153
NC_011916.1	2310141	2310677	+	gene	CCNA_02154	CCNA_02154
NC_011916.1	2310846	2312024	+	gene	CCNA_02155	CCNA_02155
NC_011916.1	2312039	2313451	-	gene	CCNA_02156	CCNA_02156
NC_011916.1	2313463	2313810	-	gene	CCNA_02157	CCNA_02157
NC_011916.1	2313968	2314924	+	gene	CCNA_02158	CCNA_02158
NC_011916.1	2314449	2314537	+	gene	CCNA_R0155	CCNA_R0155
NC_011916.1	2314449	2314537	+	ncRNA	CCNA_R0155	CCNA_R0155
NC_011916.1	2314449	2314537	+	exon	CCNA_R0155	CCNA_R0155
NC_011916.1	2314921	2315475	+	gene	CCNA_02159	CCNA_02159
NC_011916.1	2315586	2316095	-	gene	CCNA_02160	CCNA_02160
NC_011916.1	2316227	2316895	+	gene	CCNA_02161	CCNA_02161
NC_011916.1	2317218	2318078	+	gene	CCNA_02163	CCNA_02163
NC_011916.1	2318142	2319203	-	gene	CCNA_02164	CCNA_02164
NC_011916.1	2319266	2320324	-	gene	CCNA_02165	CCNA_02165
NC_011916.1	2320321	2320905	-	gene	CCNA_02166	CCNA_02166
NC_011916.1	2320949	2321581	-	gene	CCNA_02167	CCNA_02167
NC_011916.1	2321655	2321942	-	gene	CCNA_03897	CCNA_03897
NC_011916.1	2322045	2322497	+	gene	CCNA_02169	CCNA_02169
NC_011916.1	2322614	2323237	-	gene	CCNA_02170	CCNA_02170
NC_011916.1	2323300	2324580	-	gene	CCNA_02171	CCNA_02171
NC_011916.1	2324890	2326095	+	gene	CCNA_02172	CCNA_02172
NC_011916.1	2326092	2326841	+	gene	CCNA_02173	CCNA_02173
NC_011916.1	2326862	2327866	+	gene	CCNA_02174	CCNA_02174
NC_011916.1	2327877	2328401	-	gene	CCNA_02175	CCNA_02175
NC_011916.1	2327944	2328757	-	mobile_genetic_element	NA	NA
NC_011916.1	2328364	2328757	-	mobile_genetic_element	NA	NA
NC_011916.1	2328416	2328604	+	gene	CCNA_02176	CCNA_02176
NC_011916.1	2328683	2328937	+	gene	CCNA_02177	CCNA_02177
NC_011916.1	2329001	2329906	+	gene	CCNA_02178	CCNA_02178
NC_011916.1	2330137	2331435	+	gene	CCNA_02179	CCNA_02179
NC_011916.1	2331553	2332653	-	gene	CCNA_02180	CCNA_02180
NC_011916.1	2332741	2333406	-	gene	CCNA_02181	CCNA_02181
NC_011916.1	2333403	2334281	-	gene	CCNA_02182	CCNA_02182
NC_011916.1	2334262	2335152	+	gene	CCNA_02183	CCNA_02183
NC_011916.1	2335149	2335619	+	gene	CCNA_02184	CCNA_02184
NC_011916.1	2335874	2335921	+	gene	CCNA_03962	CCNA_03962
NC_011916.1	2336026	2337831	+	gene	CCNA_02185	CCNA_02185
NC_011916.1	2337874	2338431	+	gene	CCNA_02186	CCNA_02186
NC_011916.1	2338402	2338828	+	gene	CCNA_R0049	CCNA_R0049
NC_011916.1	2338501	2338584	+	tmRNA	CCNA_R0049	CCNA_R0049
NC_011916.1	2338501	2338584	+	exon	CCNA_R0049	CCNA_R0049
NC_011916.1	2338614	2338825	+	tmRNA	CCNA_R0049	CCNA_R0049
NC_011916.1	2338614	2338825	+	exon	CCNA_R0049	CCNA_R0049
NC_011916.1	2338874	2338906	+	gene	CCNA_R0206	CCNA_R0206
NC_011916.1	2338874	2338906	+	ncRNA	CCNA_R0206	CCNA_R0206
NC_011916.1	2338874	2338906	+	exon	CCNA_R0206	CCNA_R0206
NC_011916.1	2339090	2339578	+	gene	CCNA_02187	CCNA_02187
NC_011916.1	2339575	2340048	+	gene	CCNA_02188	CCNA_02188
NC_011916.1	2340056	2340829	+	gene	CCNA_02189	CCNA_02189
NC_011916.1	2340117	2340394	-	gene	CCNA_R0156	CCNA_R0156
NC_011916.1	2340117	2340394	-	ncRNA	CCNA_R0156	CCNA_R0156
NC_011916.1	2340117	2340394	-	exon	CCNA_R0156	CCNA_R0156
NC_011916.1	2340908	2343046	+	gene	CCNA_02190	CCNA_02190
NC_011916.1	2343127	2343513	+	gene	CCNA_02191	CCNA_02191
NC_011916.1	2343481	2343921	-	gene	CCNA_02192	CCNA_02192
