scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NZ_CP037867.1	2663238	2664410	-	gene	HPF_12775	HPF_RS12810
NZ_CP037867.1	2664437	2666293	-	gene	HPF_12780	HPF_RS12815
NZ_CP037867.1	2666408	2667205	-	gene	HPF_12785	HPF_RS12820
NZ_CP037867.1	2667202	2668050	-	gene	HPF_12790	HPF_RS12825
NZ_CP037867.1	2668047	2669123	-	gene	HPF_12795	HPF_RS12830
NZ_CP037867.1	2669176	2670072	-	gene	HPF_12800	HPF_RS12835
NZ_CP037867.1	2670250	2671479	-	gene	HPF_12805	HPF_RS12840
NZ_CP037867.1	2671688	2672500	+	gene	HPF_12810	HPF_RS12845
NZ_CP037867.1	2672548	2673309	+	gene	HPF_12815	HPF_RS12850
NZ_CP037867.1	2673311	2674717	+	gene	HPF_12820	HPF_RS12855
NZ_CP037867.1	2674823	2675620	-	gene	HPF_12825	HPF_RS12860
NZ_CP037867.1	2675791	2677023	-	gene	HPF_12830	HPF_RS12865
NZ_CP037867.1	2677040	2677441	-	gene	HPF_12835	HPF_RS12870
NZ_CP037867.1	2677447	2678616	-	gene	HPF_12840	HPF_RS12875
NZ_CP037867.1	2678677	2679162	-	gene	HPF_12845	HPF_RS12880
NZ_CP037867.1	2679301	2680815	-	gene	HPF_12850	HPF_RS12885
NZ_CP037867.1	2680830	2681702	-	gene	HPF_12855	HPF_RS12890
NZ_CP037867.1	2681891	2682613	-	gene	HPF_12860	HPF_RS12895
NZ_CP037867.1	2682689	2683390	-	gene	HPF_12865	HPF_RS12900
NZ_CP037867.1	2683398	2684282	-	gene	HPF_12870	HPF_RS12905
NZ_CP037867.1	2684304	2684738	-	gene	HPF_12875	HPF_RS12910
NZ_CP037867.1	2684735	2685208	-	gene	HPF_12880	HPF_RS12915
NZ_CP037867.1	2685226	2686263	-	gene	HPF_12885	HPF_RS12920
NZ_CP037867.1	2686266	2687411	-	gene	HPF_12890	HPF_RS12925
NZ_CP037867.1	2687408	2689432	-	gene	HPF_12895	HPF_RS12930
NZ_CP037867.1	2689607	2690404	-	gene	HPF_12900	HPF_RS12935
NZ_CP037867.1	2690430	2692025	-	gene	HPF_12905	HPF_RS12940
NZ_CP037867.1	2692031	2692984	-	gene	HPF_12910	HPF_RS12945
NZ_CP037867.1	2693003	2695000	-	gene	HPF_12915	HPF_RS12950
NZ_CP037867.1	2695076	2696683	-	gene	HPF_12920	HPF_RS12955
NZ_CP037867.1	2696718	2697515	-	gene	HPF_12925	HPF_RS12960
NZ_CP037867.1	2697515	2698678	-	gene	HPF_12930	HPF_RS12965
NZ_CP037867.1	2698840	2700891	+	gene	HPF_12935	HPF_RS12970
NZ_CP037867.1	2700911	2702077	+	gene	HPF_12940	HPF_RS12975
NZ_CP037867.1	2702174	2703340	+	gene	HPF_12945	HPF_RS12980
NZ_CP037867.1	2703337	2704509	+	gene	HPF_12950	HPF_RS12985
NZ_CP037867.1	2704506	2704919	+	gene	HPF_12955	HPF_RS12990
NZ_CP037867.1	2704923	2706080	+	gene	HPF_12960	HPF_RS12995
NZ_CP037867.1	2706127	2707032	+	gene	HPF_12965	HPF_RS13000
NZ_CP037867.1	2707046	2707903	+	gene	HPF_12970	HPF_RS13005
NZ_CP037867.1	2707951	2708754	+	gene	HPF_12975	HPF_RS13010
NZ_CP037867.1	2708880	2710046	+	gene	HPF_12980	HPF_RS13015
NZ_CP037867.1	2710068	2711285	+	gene	HPF_12985	HPF_RS13020
NZ_CP037867.1	2711428	2712273	+	gene	HPF_12990	HPF_RS13025
NZ_CP037867.1	2712260	2714188	+	gene	HPF_12995	HPF_RS13030
NZ_CP037867.1	2714192	2715079	+	gene	HPF_13000	HPF_RS13035
NZ_CP037867.1	2715083	2716156	+	gene	HPF_13005	HPF_RS13040
NZ_CP037867.1	2716167	2716973	+	gene	HPF_13010	HPF_RS13045
NZ_CP037867.1	2717055	2718299	+	gene	HPF_13015	HPF_RS13050
NZ_CP037867.1	2718667	2719464	+	gene	HPF_13020	HPF_RS13055
NZ_CP037867.1	2719513	2720304	+	gene	HPF_13025	HPF_RS13060
NZ_CP037867.1	2720410	2721042	+	gene	HPF_13030	HPF_RS13065
NZ_CP037867.1	2721211	2721720	+	gene	HPF_13035	HPF_RS13070
NZ_CP037867.1	2721780	2723465	+	gene	HPF_13040	HPF_RS13075
NZ_CP037867.1	2723816	2724607	+	gene	HPF_13045	HPF_RS13080
NZ_CP037867.1	2724616	2725398	+	gene	HPF_13050	HPF_RS13085
NZ_CP037867.1	2725395	2727263	+	gene	HPF_13055	HPF_RS13090
NZ_CP037867.1	2727263	2728135	+	gene	HPF_13060	HPF_RS13095
NZ_CP037867.1	2728135	2729181	+	gene	HPF_13065	HPF_RS13100
NZ_CP037867.1	2729234	2729428	+	gene	HPF_13070	HPF_RS13105
NZ_CP037867.1	2729425	2729859	+	gene	HPF_13075	HPF_RS13110
NZ_CP037867.1	2729901	2731106	+	gene	HPF_13080	HPF_RS13115
NZ_CP037867.1	2731136	2732614	+	gene	HPF_13085	HPF_RS13120
NZ_CP037867.1	2732695	2733114	+	gene	HPF_13090	HPF_RS13125
NZ_CP037867.1	2733139	2734737	+	gene	HPF_13095	HPF_RS13130
NZ_CP037867.1	2734749	2735612	+	gene	HPF_13100	HPF_RS13135
NZ_CP037867.1	2735609	2736487	+	gene	HPF_13105	HPF_RS13140
NZ_CP037867.1	2736484	2736927	+	gene	HPF_13110	HPF_RS13145
NZ_CP037867.1	2737218	2737970	-	gene	HPF_13115	HPF_RS13150
NZ_CP037867.1	2738003	2738176	-	gene	HPF_13120	HPF_RS23660
NZ_CP037867.1	2738301	2740481	-	gene	HPF_13125	HPF_RS13155
NZ_CP037867.1	2740482	2740850	-	gene	HPF_13130	HPF_RS13160
NZ_CP037867.1	2740865	2741302	-	gene	HPF_13135	HPF_RS13165
NZ_CP037867.1	2741437	2741931	-	gene	HPF_13140	HPF_RS13170
NZ_CP037867.1	2742118	2744283	-	gene	HPF_13145	HPF_RS13175
NZ_CP037867.1	2744345	2744857	-	gene	HPF_13150	HPF_RS13180
NZ_CP037867.1	2744938	2746185	-	gene	HPF_13155	HPF_RS13185
NZ_CP037867.1	2746200	2746946	-	gene	HPF_13160	HPF_RS13190
NZ_CP037867.1	2747090	2748019	-	gene	HPF_13165	HPF_RS13195
NZ_CP037867.1	2748095	2749525	+	gene	HPF_13170	HPF_RS13200
NZ_CP037867.1	2749589	2751172	+	gene	HPF_13175	HPF_RS13205
NZ_CP037867.1	2751327	2752967	+	gene	HPF_13180	HPF_RS13210
NZ_CP037867.1	2753050	2753706	+	gene	HPF_13185	HPF_RS13215
NZ_CP037867.1	2753982	2756033	+	gene	HPF_13190	HPF_RS13220
NZ_CP037867.1	2756287	2756613	-	pseudogene	NA	HPF_RS13225
NZ_CP037867.1	2756685	2758178	-	gene	HPF_13200	HPF_RS13230
NZ_CP037867.1	2758273	2759559	-	gene	NA	HPF_RS13235
NZ_CP037867.1	2761001	2761417	-	gene	HPF_13210	HPF_RS13240
NZ_CP037867.1	2761417	2762628	-	gene	HPF_13215	HPF_RS13245
NZ_CP037867.1	2762625	2764289	-	gene	HPF_13220	HPF_RS13250
NZ_CP037867.1	2764353	2765024	-	gene	HPF_13225	HPF_RS13255
NZ_CP037867.1	2765120	2767087	+	gene	HPF_13230	HPF_RS13260
NZ_CP037867.1	2767115	2768287	-	gene	HPF_13235	HPF_RS13265
NZ_CP037867.1	2768284	2769705	-	gene	HPF_13240	HPF_RS13270
NZ_CP037867.1	2769734	2770384	-	gene	HPF_13245	HPF_RS13275
NZ_CP037867.1	2770422	2771078	-	gene	NA	HPF_RS13280
NZ_CP037867.1	2771091	2771879	-	gene	HPF_13255	HPF_RS13285
NZ_CP037867.1	2771927	2772112	-	gene	HPF_13260	HPF_RS13290
NZ_CP037867.1	2772099	2773241	-	gene	HPF_13265	HPF_RS13295
NZ_CP037867.1	2773252	2774433	-	gene	HPF_13270	HPF_RS13300
NZ_CP037867.1	2774465	2775295	-	gene	HPF_13275	HPF_RS13305
NZ_CP037867.1	2775360	2775776	-	gene	HPF_13280	HPF_RS13310
NZ_CP037867.1	2775787	2776230	-	gene	HPF_13285	HPF_RS13315
NZ_CP037867.1	2776265	2777449	-	gene	HPF_13290	HPF_RS13320
NZ_CP037867.1	2777557	2777790	-	gene	NA	HPF_RS13325
NZ_CP037867.1	2778162	2779340	+	gene	HPF_13295	HPF_RS13330
NZ_CP037867.1	2779402	2780202	+	gene	HPF_13300	HPF_RS13335
NZ_CP037867.1	2780230	2781477	+	gene	HPF_13305	HPF_RS13340
NZ_CP037867.1	2781515	2782684	+	gene	HPF_13310	HPF_RS13345
NZ_CP037867.1	2782739	2783497	+	gene	HPF_13315	HPF_RS13350
NZ_CP037867.1	2783554	2785506	+	gene	HPF_13320	HPF_RS13355
NZ_CP037867.1	2785506	2786390	+	gene	HPF_13325	HPF_RS13360
NZ_CP037867.1	2786394	2787446	+	gene	HPF_13330	HPF_RS13365
NZ_CP037867.1	2787513	2788742	+	gene	HPF_13335	HPF_RS13370
NZ_CP037867.1	2788799	2789590	+	gene	HPF_13340	HPF_RS13375
NZ_CP037867.1	2789638	2790750	+	gene	HPF_13345	HPF_RS13380
NZ_CP037867.1	2790790	2792190	-	gene	HPF_13350	HPF_RS13385
NZ_CP037867.1	2792522	2792881	+	pseudogene	HPF_13355	HPF_RS13390
NZ_CP037867.1	2793037	2793774	-	gene	HPF_13360	HPF_RS13395
NZ_CP037867.1	2793801	2794334	-	pseudogene	HPF_13365	HPF_RS13400
NZ_CP037867.1	2794497	2795741	+	gene	HPF_13370	HPF_RS13405
NZ_CP037867.1	2795738	2796676	+	gene	HPF_13375	HPF_RS13410
NZ_CP037867.1	2796673	2797677	+	gene	HPF_13380	HPF_RS13415
NZ_CP037867.1	2797767	2798783	-	pseudogene	HPF_13385	HPF_RS13420
NZ_CP037867.1	2798955	2799953	+	gene	HPF_13390	HPF_RS13425
NZ_CP037867.1	2800061	2801299	-	gene	HPF_13395	HPF_RS13430
NZ_CP037867.1	2801483	2803024	-	gene	HPF_13400	HPF_RS13435
NZ_CP037867.1	2803051	2803674	-	gene	HPF_13405	HPF_RS13440
NZ_CP037867.1	2803681	2804148	-	gene	HPF_13410	HPF_RS13445
NZ_CP037867.1	2804145	2804855	-	gene	HPF_13415	HPF_RS13450
NZ_CP037867.1	2804852	2805502	-	gene	HPF_13420	HPF_RS13455
NZ_CP037867.1	2805502	2806416	-	gene	HPF_13425	HPF_RS13460
NZ_CP037867.1	2806419	2807693	-	gene	HPF_13430	HPF_RS13465
NZ_CP037867.1	2807690	2808415	-	gene	HPF_13435	HPF_RS13470
NZ_CP037867.1	2808504	2810045	+	gene	HPF_13440	HPF_RS13475
NZ_CP037867.1	2810077	2810850	+	gene	HPF_13445	HPF_RS13480
NZ_CP037867.1	2810928	2813267	-	gene	HPF_13450	HPF_RS13485
NZ_CP037867.1	2813360	2813716	-	gene	HPF_13455	HPF_RS13490
NZ_CP037867.1	2813933	2815186	-	gene	HPF_13460	HPF_RS13495
NZ_CP037867.1	2815321	2815773	+	gene	HPF_13465	HPF_RS13500
NZ_CP037867.1	2815844	2818078	-	gene	HPF_13470	HPF_RS13505
NZ_CP037867.1	2818336	2820309	-	pseudogene	NA	HPF_RS13510
NZ_CP037867.1	2820627	2821271	+	gene	HPF_13485	HPF_RS13515
NZ_CP037867.1	2821292	2821729	+	gene	HPF_13490	HPF_RS13520
NZ_CP037867.1	2821740	2822846	+	gene	HPF_13495	HPF_RS13525
NZ_CP037867.1	2822827	2823027	+	gene	HPF_13500	HPF_RS13530
NZ_CP037867.1	2823024	2823806	+	gene	HPF_13505	HPF_RS13535
NZ_CP037867.1	2823933	2824589	+	gene	HPF_13510	HPF_RS13540
NZ_CP037867.1	2824664	2825629	-	gene	HPF_13515	HPF_RS13545
NZ_CP037867.1	2825719	2826399	+	gene	HPF_13520	HPF_RS13550
NZ_CP037867.1	2826532	2826882	+	gene	HPF_13525	HPF_RS13555
NZ_CP037867.1	2826930	2827937	+	gene	HPF_13530	HPF_RS13560
NZ_CP037867.1	2828006	2830051	-	gene	HPF_13535	HPF_RS13565
NZ_CP037867.1	2830127	2831646	+	pseudogene	HPF_13540	HPF_RS13570
NZ_CP037867.1	2831649	2832428	+	gene	HPF_13550	HPF_RS13575
NZ_CP037867.1	2832567	2833286	+	gene	HPF_13555	HPF_RS13580
NZ_CP037867.1	2833318	2834403	+	gene	HPF_13560	HPF_RS13585
NZ_CP037867.1	2834446	2835705	+	gene	HPF_13565	HPF_RS13590
NZ_CP037867.1	2835763	2835839	+	gene	HPF_13570	HPF_RS13595
NZ_CP037867.1	2835763	2835839	+	tRNA	NA	HPF_RS13595
NZ_CP037867.1	2835763	2835839	+	exon	NA	HPF_RS13595
NZ_CP037867.1	2835898	2835974	+	gene	HPF_13575	HPF_RS13600
NZ_CP037867.1	2835898	2835974	+	tRNA	NA	HPF_RS13600
NZ_CP037867.1	2835898	2835974	+	exon	NA	HPF_RS13600
NZ_CP037867.1	2836020	2838305	+	gene	HPF_13580	HPF_RS13605
NZ_CP037867.1	2838330	2838977	-	gene	HPF_13585	HPF_RS13610
NZ_CP037867.1	2838979	2840640	-	gene	HPF_13590	HPF_RS13615
NZ_CP037867.1	2840613	2841788	-	gene	HPF_13595	HPF_RS13620
NZ_CP037867.1	2841984	2843192	-	gene	HPF_13600	HPF_RS13625
NZ_CP037867.1	2843386	2843817	-	gene	HPF_13605	HPF_RS13630
NZ_CP037867.1	2843814	2845316	-	gene	HPF_13610	HPF_RS13635
NZ_CP037867.1	2845342	2846460	+	gene	HPF_13615	HPF_RS13640
NZ_CP037867.1	2846457	2847575	+	gene	HPF_13620	HPF_RS13645
NZ_CP037867.1	2847578	2847943	+	gene	HPF_13625	HPF_RS13650
NZ_CP037867.1	2847940	2848884	+	gene	HPF_13630	HPF_RS13655
NZ_CP037867.1	2848889	2850070	+	gene	HPF_13635	HPF_RS13660
NZ_CP037867.1	2850080	2850796	-	gene	HPF_13640	HPF_RS13665
NZ_CP037867.1	2850868	2854815	-	gene	HPF_13645	HPF_RS13670
NZ_CP037867.1	2854873	2856213	+	gene	HPF_13650	HPF_RS13675
NZ_CP037867.1	2856243	2856755	-	gene	HPF_13655	HPF_RS13680
NZ_CP037867.1	2856828	2857604	-	gene	HPF_13660	HPF_RS13685
NZ_CP037867.1	2857894	2858172	+	gene	HPF_13665	HPF_RS13690
NZ_CP037867.1	2858197	2859366	+	gene	HPF_13670	HPF_RS13695
NZ_CP037867.1	2859373	2860164	-	gene	HPF_13675	HPF_RS13700
NZ_CP037867.1	2860302	2861093	+	gene	HPF_13680	HPF_RS13705
NZ_CP037867.1	2861114	2862895	+	gene	HPF_13685	HPF_RS13710
NZ_CP037867.1	2862913	2863296	+	gene	HPF_13690	HPF_RS13715
NZ_CP037867.1	2863314	2863937	+	gene	HPF_13695	HPF_RS13720
NZ_CP037867.1	2863973	2864929	+	gene	HPF_13700	HPF_RS13725
NZ_CP037867.1	2864974	2866278	+	gene	HPF_13705	HPF_RS13730
NZ_CP037867.1	2866388	2866717	+	gene	HPF_13710	HPF_RS13735
NZ_CP037867.1	2866727	2867791	+	gene	HPF_13715	HPF_RS13740
NZ_CP037867.1	2867857	2867932	+	gene	HPF_13720	HPF_RS13745
NZ_CP037867.1	2867857	2867932	+	tRNA	NA	HPF_RS13745
NZ_CP037867.1	2867857	2867932	+	exon	NA	HPF_RS13745
NZ_CP037867.1	2868709	2868939	+	gene	NA	HPF_RS13750
NZ_CP037867.1	2869216	2869515	-	gene	NA	HPF_RS13755
NZ_CP037867.1	2869762	2870772	+	gene	HPF_13725	HPF_RS13760
NZ_CP037867.1	2870698	2871960	-	gene	HPF_13730	HPF_RS13765
NZ_CP037867.1	2871960	2872904	-	gene	HPF_13735	HPF_RS13770
NZ_CP037867.1	2873171	2873584	+	gene	HPF_13740	HPF_RS13775
NZ_CP037867.1	2873785	2874222	+	gene	NA	HPF_RS13780
NZ_CP037867.1	2874257	2874979	+	gene	HPF_13745	HPF_RS13785
NZ_CP037867.1	2875092	2876231	-	gene	HPF_13750	HPF_RS13790
NZ_CP037867.1	2876372	2877700	-	gene	HPF_13755	HPF_RS13795
NZ_CP037867.1	2877740	2878339	-	gene	HPF_13760	HPF_RS13800
NZ_CP037867.1	2878380	2879072	-	gene	HPF_13765	HPF_RS13805
NZ_CP037867.1	2879069	2879485	-	gene	HPF_13770	HPF_RS13810
NZ_CP037867.1	2879482	2879988	-	gene	HPF_13775	HPF_RS13815
NZ_CP037867.1	2880094	2880432	-	gene	HPF_13780	HPF_RS13820
NZ_CP037867.1	2880498	2880887	-	gene	HPF_13785	HPF_RS13825
NZ_CP037867.1	2880969	2883254	-	gene	HPF_13790	HPF_RS13830
NZ_CP037867.1	2883345	2883782	+	gene	HPF_13795	HPF_RS13835
NZ_CP037867.1	2883789	2884106	+	gene	HPF_13800	HPF_RS13840
NZ_CP037867.1	2884275	2884559	+	gene	HPF_13805	HPF_RS13845
NZ_CP037867.1	2884607	2885131	-	gene	HPF_13810	HPF_RS13850
NZ_CP037867.1	2885134	2887500	-	gene	HPF_13815	HPF_RS13855
NZ_CP037867.1	2887505	2887753	-	gene	HPF_13820	HPF_RS13860
NZ_CP037867.1	2887774	2889414	-	gene	HPF_13825	HPF_RS13865
NZ_CP037867.1	2889472	2889972	-	gene	HPF_13830	HPF_RS13870
NZ_CP037867.1	2890077	2890439	-	gene	HPF_13835	HPF_RS13875
NZ_CP037867.1	2890636	2890974	-	gene	HPF_13840	HPF_RS13880
NZ_CP037867.1	2891024	2891515	-	gene	HPF_13845	HPF_RS13885
NZ_CP037867.1	2891586	2892974	-	gene	HPF_13850	HPF_RS13890
NZ_CP037867.1	2892988	2894097	-	gene	HPF_13855	HPF_RS13895
NZ_CP037867.1	2894244	2894930	+	gene	HPF_13860	HPF_RS13900
NZ_CP037867.1	2894930	2896327	+	gene	HPF_13865	HPF_RS13905
NZ_CP037867.1	2896436	2896693	+	gene	HPF_13870	HPF_RS13910
NZ_CP037867.1	2896805	2898145	+	gene	HPF_13875	HPF_RS13915
NZ_CP037867.1	2898142	2899761	+	gene	HPF_13880	HPF_RS13920
NZ_CP037867.1	2899758	2902895	+	gene	HPF_13885	HPF_RS13925
NZ_CP037867.1	2903508	2904056	+	gene	HPF_13890	HPF_RS13930
NZ_CP037867.1	2904067	2904576	+	gene	HPF_13895	HPF_RS13935
NZ_CP037867.1	2904648	2904857	+	pseudogene	HPF_13900	HPF_RS13940
NZ_CP037867.1	2904876	2905208	+	gene	HPF_13905	HPF_RS13945
NZ_CP037867.1	2905249	2907702	+	gene	HPF_13910	HPF_RS13950
NZ_CP037867.1	2907699	2908127	+	gene	HPF_13915	HPF_RS13955
NZ_CP037867.1	2908140	2909207	+	gene	HPF_13920	HPF_RS13960
NZ_CP037867.1	2909233	2909928	+	gene	HPF_13925	HPF_RS13965
NZ_CP037867.1	2909952	2910722	+	gene	HPF_13930	HPF_RS13970
NZ_CP037867.1	2910719	2911639	+	gene	HPF_13935	HPF_RS13975
NZ_CP037867.1	2911636	2912955	+	gene	HPF_13940	HPF_RS13980
NZ_CP037867.1	2912973	2914091	+	gene	HPF_13945	HPF_RS13985
NZ_CP037867.1	2914088	2916148	+	gene	HPF_13950	HPF_RS13990
NZ_CP037867.1	2916145	2916792	+	gene	HPF_13955	HPF_RS13995
NZ_CP037867.1	2916832	2918001	+	gene	HPF_13960	HPF_RS14000
NZ_CP037867.1	2917886	2919268	+	gene	HPF_13965	HPF_RS14005
NZ_CP037867.1	2919328	2921745	+	gene	HPF_13970	HPF_RS14010
NZ_CP037867.1	2921736	2923043	+	gene	HPF_13975	HPF_RS14015
NZ_CP037867.1	2923120	2924313	+	gene	HPF_13980	HPF_RS14020
NZ_CP037867.1	2924371	2927490	+	gene	HPF_13985	HPF_RS14025
NZ_CP037867.1	2927490	2928206	+	gene	HPF_13990	HPF_RS14030
NZ_CP037867.1	2928405	2929103	-	gene	HPF_13995	HPF_RS14035
NZ_CP037867.1	2929113	2929610	-	gene	NA	HPF_RS14040
NZ_CP037867.1	2929607	2929933	-	gene	HPF_14000	HPF_RS14045
NZ_CP037867.1	2930004	2930936	-	gene	HPF_14005	HPF_RS14050
NZ_CP037867.1	2930933	2931493	-	gene	HPF_14010	HPF_RS14055
NZ_CP037867.1	2931490	2933190	-	gene	HPF_14015	HPF_RS14060
NZ_CP037867.1	2933199	2934767	-	gene	HPF_14020	HPF_RS14065
NZ_CP037867.1	2935378	2935812	-	gene	HPF_14025	HPF_RS14070
NZ_CP037867.1	2935926	2936897	-	gene	HPF_14030	HPF_RS14075
NZ_CP037867.1	2936914	2937489	-	gene	HPF_14035	HPF_RS14080
NZ_CP037867.1	2937814	2938770	-	gene	HPF_14040	HPF_RS14085
NZ_CP037867.1	2938751	2939608	-	gene	HPF_14045	HPF_RS14090
NZ_CP037867.1	2939820	2940680	-	gene	HPF_14050	HPF_RS14095
NZ_CP037867.1	2940757	2941209	-	gene	HPF_14055	HPF_RS14100
NZ_CP037867.1	2941909	2942445	-	gene	HPF_14060	HPF_RS14105
NZ_CP037867.1	2942967	2944253	-	gene	HPF_14065	HPF_RS14110
NZ_CP037867.1	2944250	2946772	-	gene	NA	HPF_RS14115
NZ_CP037867.1	2946830	2950603	-	gene	HPF_14080	HPF_RS14120
NZ_CP037867.1	2951029	2951517	+	gene	HPF_14085	HPF_RS14125
NZ_CP037867.1	2951579	2952649	+	gene	HPF_14090	HPF_RS14130
NZ_CP037867.1	2952673	2953944	+	gene	HPF_14095	HPF_RS14135
NZ_CP037867.1	2954423	2955739	-	gene	HPF_14100	HPF_RS14140
NZ_CP037867.1	2956345	2956701	+	gene	HPF_14105	HPF_RS14145
NZ_CP037867.1	2956706	2957479	+	gene	HPF_14110	HPF_RS14150
NZ_CP037867.1	2957476	2958216	+	gene	HPF_14115	HPF_RS14155
NZ_CP037867.1	2958254	2959057	+	gene	HPF_14120	HPF_RS14160
NZ_CP037867.1	2959122	2960345	-	gene	HPF_14125	HPF_RS14165
NZ_CP037867.1	2960521	2962062	-	gene	HPF_14130	HPF_RS14170
NZ_CP037867.1	2962305	2963114	-	gene	HPF_14135	HPF_RS14175
NZ_CP037867.1	2963226	2964242	-	gene	HPF_14140	HPF_RS14180
NZ_CP037867.1	2964353	2964844	-	gene	HPF_14145	HPF_RS14185
NZ_CP037867.1	2964977	2966758	-	gene	HPF_14150	HPF_RS14190
NZ_CP037867.1	2967024	2967569	+	gene	HPF_14155	HPF_RS14195
NZ_CP037867.1	2967635	2967970	+	gene	HPF_14160	HPF_RS14200
NZ_CP037867.1	2967967	2968554	+	gene	HPF_14165	HPF_RS14205
NZ_CP037867.1	2968551	2968889	-	gene	HPF_14170	HPF_RS14210
NZ_CP037867.1	2968971	2970662	-	gene	HPF_14175	HPF_RS14215
NZ_CP037867.1	2970661	2971911	+	gene	HPF_14180	HPF_RS14220
NZ_CP037867.1	2972011	2972325	+	gene	HPF_14185	HPF_RS14225
NZ_CP037867.1	2972364	2972780	+	gene	HPF_14190	HPF_RS14230
NZ_CP037867.1	2972777	2973367	+	gene	HPF_14195	HPF_RS14235
NZ_CP037867.1	2973375	2973854	+	gene	HPF_14200	HPF_RS14240
NZ_CP037867.1	2973859	2974263	+	gene	HPF_14205	HPF_RS14245
NZ_CP037867.1	2974346	2974882	-	gene	HPF_14210	HPF_RS14250
NZ_CP037867.1	2975123	2977183	+	gene	HPF_14215	HPF_RS14255
NZ_CP037867.1	2977239	2977841	-	gene	HPF_14220	HPF_RS14260
NZ_CP037867.1	2977961	2978785	+	gene	HPF_14225	HPF_RS14265
NZ_CP037867.1	2978861	2979976	+	gene	HPF_14230	HPF_RS14270
NZ_CP037867.1	2979981	2980601	+	gene	HPF_14235	HPF_RS14275
NZ_CP037867.1	2980609	2981886	+	gene	HPF_14240	HPF_RS14280
NZ_CP037867.1	2981893	2982354	-	gene	HPF_14245	HPF_RS14285
NZ_CP037867.1	2982351	2985446	-	gene	HPF_14250	HPF_RS14290
NZ_CP037867.1	2985477	2986724	-	gene	HPF_14255	HPF_RS14295
NZ_CP037867.1	2986888	2987322	-	gene	HPF_14260	HPF_RS14300
NZ_CP037867.1	2987347	2988186	-	gene	HPF_14265	HPF_RS14305
NZ_CP037867.1	2988271	2989044	+	gene	HPF_14270	HPF_RS14310
NZ_CP037867.1	2989048	2990688	+	gene	HPF_14275	HPF_RS14315
NZ_CP037867.1	2990708	2991772	-	gene	HPF_14280	HPF_RS14320
NZ_CP037867.1	2991908	2992312	-	gene	HPF_14285	HPF_RS14325
NZ_CP037867.1	2992349	2992954	-	gene	HPF_14290	HPF_RS14330
NZ_CP037867.1	2992969	2993301	-	gene	HPF_14295	HPF_RS14335
NZ_CP037867.1	2993348	2995246	-	gene	HPF_14300	HPF_RS14340
NZ_CP037867.1	2995312	2995408	+	gene	HPF_14305	HPF_RS14345
NZ_CP037867.1	2995312	2995408	+	SRP_RNA	NA	HPF_RS14345
NZ_CP037867.1	2995312	2995408	+	exon	NA	HPF_RS14345
NZ_CP037867.1	2995394	2996530	-	gene	HPF_14310	HPF_RS14350
NZ_CP037867.1	2996527	2997369	-	gene	HPF_14315	HPF_RS14355
NZ_CP037867.1	2997381	2998151	-	gene	HPF_14320	HPF_RS14360
NZ_CP037867.1	2998201	2999538	-	gene	HPF_14325	HPF_RS14365
NZ_CP037867.1	2999661	3000650	-	gene	HPF_14330	HPF_RS14370
NZ_CP037867.1	3000730	3001983	-	gene	HPF_14335	HPF_RS14375
NZ_CP037867.1	3001980	3005234	-	gene	HPF_14340	HPF_RS14380
NZ_CP037867.1	3005231	3007834	-	gene	HPF_14345	HPF_RS14385
NZ_CP037867.1	3007978	3008310	+	gene	HPF_14350	HPF_RS14390
NZ_CP037867.1	3008504	3009766	+	gene	HPF_14355	HPF_RS14395
NZ_CP037867.1	3009865	3010113	+	gene	HPF_14360	HPF_RS14400
NZ_CP037867.1	3010223	3011929	+	gene	HPF_14365	HPF_RS14405
NZ_CP037867.1	3011926	3013218	-	gene	HPF_14370	HPF_RS14410
NZ_CP037867.1	3013239	3013961	-	gene	HPF_14375	HPF_RS14415
NZ_CP037867.1	3013958	3014659	-	gene	HPF_14380	HPF_RS14420
NZ_CP037867.1	3014674	3015465	-	gene	HPF_14385	HPF_RS14425
NZ_CP037867.1	3015497	3016354	-	gene	HPF_14390	HPF_RS14430
NZ_CP037867.1	3016356	3017354	-	gene	HPF_14395	HPF_RS14435
NZ_CP037867.1	3017446	3018477	-	gene	HPF_14400	HPF_RS14440
NZ_CP037867.1	3018576	3019076	-	gene	HPF_14405	HPF_RS14445
NZ_CP037867.1	3019267	3020748	+	gene	HPF_14410	HPF_RS14450
NZ_CP037867.1	3020851	3021966	+	gene	HPF_14415	HPF_RS14455
NZ_CP037867.1	3021970	3024909	+	gene	HPF_14420	HPF_RS14460
NZ_CP037867.1	3024933	3025415	-	gene	HPF_14425	HPF_RS14465
NZ_CP037867.1	3025421	3027487	-	gene	HPF_14430	HPF_RS14470
NZ_CP037867.1	3027497	3028558	-	gene	HPF_14435	HPF_RS14475
NZ_CP037867.1	3028555	3029337	-	gene	HPF_14440	HPF_RS14480
NZ_CP037867.1	3029466	3030323	-	gene	HPF_14445	HPF_RS14485
NZ_CP037867.1	3030548	3032707	+	gene	HPF_14450	HPF_RS14490
NZ_CP037867.1	3032719	3033630	+	gene	HPF_14455	HPF_RS14495
NZ_CP037867.1	3033695	3034045	+	gene	HPF_14460	HPF_RS14500
NZ_CP037867.1	3034042	3035322	+	gene	HPF_14465	HPF_RS14505
NZ_CP037867.1	3035343	3035843	+	gene	HPF_14470	HPF_RS14510
